<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.08	130.595	130.821	129.381	129.494	209028	0	9
2017.08.09	129.492	129.608	128.433	129.324	232375	0	9
2017.08.10	129.322	129.550	128.224	128.426	235938	0	9
2017.08.11	128.426	129.155	128.045	129.070	219895	0	9
2017.08.14	129.018	129.647	128.915	129.261	212024	0	9
2017.08.15	129.258	130.030	129.208	129.848	243805	0	9
2017.08.16	129.848	130.392	129.513	129.660	230487	0	9
2017.08.17	129.660	129.686	128.243	128.381	247694	0	9
2017.08.18	128.381	128.785	127.555	128.407	231918	0	9
2017.08.21	128.577	128.818	127.829	128.742	200325	0	9
2017.08.22	128.739	129.178	128.324	129.033	175897	0	9
2017.08.23	129.035	129.120	128.481	128.655	201759	0	9
2017.08.24	128.656	129.358	128.595	129.335	208203	0	9
2017.08.25	129.334	130.426	129.107	130.117	204467	0	9
2017.08.28	130.591	130.969	129.651	130.012	192315	0	9
2017.08.29	130.011	131.618	129.916	131.197	233730	0	9
2017.08.30	131.199	131.701	131.056	131.196	197550	0	9
2017.08.31	131.202	131.580	130.700	131.109	220270	0	9
2017.09.01	131.109	131.340	130.656	130.790	188324	0	9
2017.09.04	130.457	130.704	130.101	130.478	156813	0	9
2017.09.05	130.475	130.635	129.363	129.431	228851	0	9
2017.09.06	129.430	130.395	129.361	130.193	201834	0	9
2017.09.07	130.195	131.092	129.907	130.310	225749	0	9
2017.09.08	130.310	130.662	129.462	129.541	227204	0	9
2017.09.11	130.217	130.903	129.981	130.705	194729	0	9
2017.09.12	130.705	131.970	130.663	131.949	195956	1975996000	1
2017.09.13	131.951	132.011	131.250	131.425	186170	0	1
2017.09.14	131.421	131.756	130.609	131.040	216757	0	1
2017.09.15	131.042	133.092	130.989	132.405	214664	0	1
2017.09.18	132.604	133.429	132.595	133.298	198020	0	1
2017.09.19	133.296	134.173	133.232	133.801	222636	0	1
2017.09.20	133.800	134.093	133.251	133.602	216389	0	1
2017.09.21	133.601	134.378	133.503	134.285	205230	0	1
2017.09.22	134.285	134.405	133.500	133.777	189384	0	1
2017.09.25	133.931	134.237	131.917	132.451	219492	0	1
2017.09.26	132.453	132.596	131.747	132.356	215916	0	1
2017.09.27	132.355	132.745	132.088	132.557	229951	0	1
2017.09.28	132.559	132.884	132.289	132.423	201722	0	1
2017.09.29	132.423	133.113	132.340	132.832	145703	0	1
2017.10.02	133.023	133.073	132.186	132.256	161130	0	1
2017.10.03	132.256	132.885	132.187	132.483	146160	0	1
2017.10.04	132.483	132.835	132.243	132.620	143825	0	1
2017.10.05	132.617	132.773	131.841	132.107	144091	0	1
2017.10.06	132.106	132.768	131.973	132.164	154931	0	1
2017.10.09	132.062	132.495	131.976	132.297	117874	0	1
2017.10.10	132.299	132.868	132.245	132.724	159995	0	1
