<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.06.03	1.57494	1.58421	1.57343	1.57497	48493	0	62
2013.06.04	1.57500	1.58443	1.57422	1.58303	46132	0	62
2013.06.05	1.58304	1.59693	1.58238	1.59341	52659	0	62
2013.06.06	1.59339	1.60311	1.59209	1.60201	61347	0	62
2013.06.07	1.60207	1.60543	1.57940	1.58519	60433	0	62
2013.06.10	1.58613	1.58825	1.57851	1.58732	48268	0	62
2013.06.11	1.58731	1.59475	1.58587	1.59301	60244	0	62
2013.06.12	1.59300	1.60139	1.58923	1.60026	50464	0	62
2013.06.13	1.60027	1.60392	1.58915	1.59571	55847	0	62
2013.06.14	1.59568	1.59972	1.58760	1.59654	48213	0	62
2013.06.17	1.59797	1.60173	1.59262	1.60100	37936	0	62
2013.06.18	1.60103	1.60155	1.58743	1.59708	43059	0	62
2013.06.19	1.59709	1.60029	1.58767	1.59067	48705	0	62
2013.06.20	1.59064	1.61083	1.58782	1.60914	68314	0	62
2013.06.21	1.60913	1.61849	1.60220	1.61114	56525	0	62
2013.06.24	1.61241	1.62680	1.61186	1.62151	59193	0	62
2013.06.25	1.62152	1.62562	1.61404	1.62055	56857	0	62
2013.06.26	1.62054	1.62187	1.60248	1.60397	54162	0	62
2013.06.27	1.60399	1.60417	1.59248	1.59832	48196	0	62
2013.06.28	1.59831	1.60164	1.59479	1.59847	51437	0	62
2013.07.01	1.59830	1.60337	1.59575	1.59678	43395	0	62
2013.07.02	1.59675	1.60405	1.59525	1.59806	47360	0	62
2013.07.03	1.59807	1.61135	1.59576	1.60388	50075	0	62
2013.07.04	1.60387	1.60691	1.57944	1.58212	50601	0	62
2013.07.05	1.58218	1.58538	1.56952	1.57432	51516	0	62
2013.07.08	1.57294	1.58103	1.57146	1.57838	39475	0	62
2013.07.09	1.57834	1.57870	1.56065	1.56449	48134	0	62
2013.07.10	1.56451	1.57915	1.56295	1.57567	58713	0	62
2013.07.11	1.57568	1.57895	1.56233	1.57414	66418	0	62
2013.07.12	1.57410	1.57509	1.56550	1.56944	32068	0	62
2013.07.15	1.56952	1.57530	1.56541	1.57521	44754	0	62
2013.07.16	1.57529	1.57856	1.56695	1.57069	48190	0	62
2013.07.17	1.57071	1.58639	1.56840	1.58280	49806	0	62
2013.07.18	1.58281	1.58697	1.57859	1.57961	48141	0	62
2013.07.19	1.57962	1.58511	1.57804	1.58121	44790	0	62
2013.07.22	1.58178	1.59191	1.58079	1.58763	43126	0	62
2013.07.23	1.58762	1.58798	1.58046	1.58166	47359	0	62
2013.07.24	1.58163	1.58498	1.57428	1.57905	52713	0	62
2013.07.25	1.57904	1.58495	1.57233	1.58188	53180	0	62
2013.07.26	1.58195	1.58407	1.57932	1.58001	44099	0	62
2013.07.29	1.58048	1.58241	1.57364	1.57459	43376	0	62
2013.07.30	1.57460	1.57874	1.56763	1.56994	46572	0	62
2013.07.31	1.56992	1.57008	1.55788	1.56177	58251	0	62
2013.08.01	1.56180	1.56986	1.55729	1.56387	53507	0	62
2013.08.02	1.56388	1.59040	1.56282	1.58762	50908	0	62
2013.08.05	1.58730	1.59674	1.58622	1.58953	44913	0	62
2013.08.06	1.58955	1.59623	1.58833	1.59182	45094	0	62
2013.08.07	1.59183	1.61796	1.58504	1.61445	55847	0	62
2013.08.08	1.61440	1.61628	1.60267	1.60451	48015	0	62
2013.08.09	1.60452	1.60556	1.59345	1.59421	41456	0	62
2013.08.12	1.59407	1.59711	1.59211	1.59322	39397	0	62
2013.08.13	1.59320	1.60373	1.59201	1.59761	46633	0	62
2013.08.14	1.59759	1.60489	1.59658	1.60289	47781	0	62
2013.08.15	1.60290	1.61393	1.60044	1.61106	58059	0	62
2013.08.16	1.61105	1.61875	1.60921	1.61443	45356	0	62
2013.08.19	1.61408	1.61976	1.61230	1.61838	44585	0	62
2013.08.20	1.61836	1.63125	1.61811	1.62782	50729	0	62
2013.08.21	1.62781	1.64313	1.62741	1.63776	56481	0	62
2013.08.22	1.63795	1.64138	1.63176	1.63870	53139	0	62
2013.08.23	1.63869	1.65095	1.63333	1.63333	49970	0	62
2013.08.26	1.63580	1.64041	1.63431	1.63555	32988	0	62
2013.08.27	1.63556	1.63925	1.62737	1.62870	48227	0	62
2013.08.28	1.62871	1.63088	1.61720	1.62905	50971	0	62
2013.08.29	1.62906	1.63379	1.62610	1.63331	47141	0	62
2013.08.30	1.63330	1.63473	1.62620	1.63146	44543	0	62
2013.09.02	1.63439	1.64317	1.63325	1.64032	39617	0	62
2013.09.03	1.64033	1.64437	1.63466	1.63920	47079	0	62
2013.09.04	1.63922	1.64243	1.63634	1.63952	45807	0	62
2013.09.05	1.63955	1.64354	1.63487	1.63693	44592	0	62
2013.09.06	1.63692	1.63717	1.62158	1.62569	41617	0	62
2013.09.09	1.62688	1.63202	1.62494	1.62811	36881	0	62
2013.09.10	1.62815	1.62958	1.62053	1.62817	40776	0	62
2013.09.11	1.62818	1.63653	1.62651	1.63112	43774	0	62
2013.09.12	1.63114	1.63503	1.62847	1.63143	44153	0	62
2013.09.13	1.63141	1.64392	1.63024	1.64264	40253	0	62
2013.09.16	1.64258	1.64536	1.63844	1.63987	38303	0	62
2013.09.17	1.63990	1.64445	1.63349	1.63754	38850	0	62
2013.09.18	1.63756	1.65185	1.63696	1.64910	50280	0	62
2013.09.19	1.64909	1.65000	1.63620	1.64577	50603	0	62
2013.09.20	1.64574	1.65131	1.64497	1.64859	40065	0	54
2013.09.23	1.64875	1.65447	1.64770	1.64946	40200	0	54
2013.09.24	1.64949	1.64964	1.63898	1.64818	40025	0	54
2013.09.25	1.64826	1.65893	1.64640	1.65828	40980	0	54
2013.09.26	1.65831	1.66003	1.65150	1.65324	38777	0	54
2013.09.27	1.65328	1.66420	1.65296	1.66246	37458	0	54
2013.09.30	1.66635	1.67118	1.66008	1.67115	44354	0	54
2013.10.01	1.67113	1.67694	1.66998	1.67269	46261	0	54
2013.10.02	1.67271	1.68067	1.67099	1.67618	43171	0	54
2013.10.03	1.67619	1.67809	1.66685	1.66863	43015	0	54
2013.10.04	1.66864	1.67043	1.64697	1.64749	43123	0	54
2013.10.07	1.65150	1.66242	1.65080	1.65925	40561	0	62
2013.10.08	1.65926	1.66792	1.65473	1.66660	45355	0	62
2013.10.09	1.66665	1.66941	1.65193	1.65824	50725	0	62
2013.10.10	1.65825	1.66230	1.65479	1.66183	43627	0	62
2013.10.11	1.66182	1.66282	1.64963	1.64985	41555	0	62
2013.10.14	1.65455	1.65788	1.65048	1.65366	33004	0	62
2013.10.15	1.65369	1.66186	1.64854	1.65947	48188	0	62
2013.10.16	1.65948	1.66522	1.64423	1.64690	51508	0	62
2013.10.17	1.64689	1.66393	1.64619	1.66376	55786	0	62
2013.10.18	1.66375	1.66861	1.66151	1.66211	38242	0	62
2013.10.21	1.66433	1.66563	1.66074	1.66301	34359	0	62
2013.10.22	1.66300	1.67143	1.65917	1.67024	39911	0	62
2013.10.23	1.67025	1.68102	1.66378	1.67787	50795	0	62
2013.10.24	1.67788	1.68981	1.67750	1.68723	51012	0	62
2013.10.25	1.68722	1.69567	1.68645	1.68813	47093	0	62
2013.10.28	1.68841	1.69239	1.68392	1.68535	41200	0	62
2013.10.29	1.68534	1.68588	1.67563	1.67990	50605	0	62
