<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.12.18	1.06350	1.06770	1.06138	1.06366	88604	68360350000	51
2015.12.21	1.06455	1.06518	1.05924	1.06179	67125	47155948000	51
2015.12.22	1.06181	1.06342	1.05804	1.06209	76259	50894760000	51
2015.12.23	1.06209	1.06759	1.06033	1.06494	72605	47685105000	51
2015.12.24	1.06494	1.06788	1.06232	1.06270	39563	27869750000	51
2015.12.28	1.06430	1.06456	1.05756	1.05828	43453	29144899000	42
2015.12.29	1.05829	1.06205	1.05647	1.06180	56781	38792460500	51
2015.12.30	1.06179	1.06642	1.06066	1.06397	64625	45738750000	34
2015.12.31	1.06397	1.06880	1.06153	1.06556	49074	33920800000	34
2016.01.04	1.06645	1.07069	1.06183	1.06500	100369	67932496000	51
2016.01.05	1.06501	1.07157	1.06457	1.06856	93784	61339673359	34
2016.01.06	1.06854	1.07263	1.06224	1.06559	123137	77633051560	18
2016.01.07	1.06558	1.06569	1.05359	1.05847	133442	90195030000	34
2016.01.08	1.05847	1.06608	1.05718	1.06170	113397	81375941000	51
2016.01.11	1.06415	1.06977	1.06349	1.06557	126934	77684441000	34
2016.01.12	1.06557	1.07172	1.06212	1.06778	119608	92512824884	34
2016.01.13	1.06775	1.07228	1.06512	1.06933	113708	83992515000	34
2016.01.14	1.06935	1.07970	1.06782	1.07739	132591	102366274000	18
2016.01.15	1.07736	1.08071	1.06054	1.06085	124981	94109909000	51
2016.01.18	1.06433	1.06932	1.06245	1.06526	129116	105502809000	51
2016.01.19	1.06526	1.08072	1.06444	1.08031	140669	99222869000	51
2016.01.20	1.08031	1.08386	1.06981	1.07267	161983	118473726564	51
2016.01.21	1.07261	1.07749	1.06836	1.07207	159870	113687611853	34
2016.01.22	1.07206	1.08339	1.07122	1.07825	118349	88881770739	51
2016.01.25	1.08154	1.08200	1.07348	1.07705	118616	89788942935	34
2016.01.26	1.07708	1.08112	1.07503	1.07572	123028	94993418003	34
2016.01.27	1.07571	1.09326	1.07473	1.09063	155528	120238946210	16
2016.01.28	1.09062	1.09661	1.08975	1.09307	141013	103023368112	37
2016.01.29	1.09306	1.09717	1.08968	1.09180	149469	113683444611	51
2016.02.01	1.09201	1.09427	1.08380	1.08542	122851	87775650507	51
2016.02.02	1.08542	1.09036	1.07670	1.07791	131052	99283199561	51
2016.02.03	1.07791	1.07927	1.06477	1.07632	146902	111939116947	36
2016.02.04	1.07631	1.07863	1.06874	1.07016	146544	133036492575	17
2016.02.05	1.07014	1.07437	1.06467	1.06485	113454	99297390000	51
2016.02.08	1.06862	1.07158	1.06607	1.06889	128631	99639800000	51
2016.02.09	1.06889	1.06908	1.05870	1.06317	150013	116888308000	51
2016.02.10	1.06313	1.06857	1.05980	1.06242	149948	112935438000	51
2016.02.11	1.06246	1.06605	1.05646	1.06120	173172	120622780000	51
2016.02.12	1.06117	1.07354	1.05985	1.06829	122057	82223577000	51
2016.02.15	1.07147	1.07625	1.07074	1.07441	139118	95657049000	51
2016.02.16	1.07441	1.08709	1.07304	1.08126	140621	101170236000	51
2016.02.17	1.08126	1.08321	1.07731	1.08162	134333	88165398000	51
2016.02.18	1.08162	1.08253	1.07404	1.07654	130283	82343795000	51
2016.02.19	1.07655	1.07795	1.07204	1.07736	105224	71097250000	35
2016.02.22	1.07806	1.07960	1.07469	1.07716	115605	70800576000	51
2016.02.23	1.07716	1.08461	1.07712	1.08372	125344	90258200000	51
2016.02.24	1.08372	1.08720	1.07868	1.07892	137197	101560340000	51
2016.02.25	1.07892	1.08076	1.07104	1.07206	134091	95974000000	51
2016.02.26	1.07206	1.07644	1.06688	1.07347	114590	78693698000	51
2016.02.29	1.08105	1.08551	1.07907	1.08114	135794	91619354000	51
2016.03.01	1.08114	1.08504	1.07616	1.08150	141491	93718888000	41
2016.03.02	1.08151	1.09719	1.07956	1.09326	156719	134036421500	51
2016.03.03	1.09328	1.09576	1.09004	1.09387	145123	108527384000	34
2016.03.04	1.09387	1.09525	1.08913	1.08965	126622	85364970000	51
2016.03.07	1.09119	1.10252	1.08961	1.09911	114068	81705475000	51
2016.03.08	1.09911	1.10361	1.09542	1.10224	130082	89655183500	51
