<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.08.08	77.753	78.666	77.545	78.402	111361	124931960000	21
2016.08.09	78.400	78.436	78.005	78.117	110960	124240125000	21
2016.08.10	78.116	78.502	77.838	78.064	137391	146647851000	21
2016.08.11	78.064	78.616	77.855	78.455	110575	125301637000	21
2016.08.12	78.453	78.537	77.325	77.466	120521	130226777000	21
2016.08.15	77.527	77.796	77.366	77.694	111827	127446035000	21
2016.08.16	77.694	77.754	76.976	77.169	164346	186729979000	21
2016.08.17	77.169	77.552	76.283	76.590	155745	178984695000	21
2016.08.18	76.588	77.269	76.321	76.872	161191	184231264000	21
2016.08.19	76.868	76.957	76.056	76.422	133073	149372792000	21
2016.08.22	76.537	76.764	76.335	76.589	150173	167720882000	21
2016.08.23	76.591	76.644	76.274	76.346	143002	155422552000	21
2016.08.24	76.347	76.615	76.095	76.463	145032	163164285000	21
2016.08.25	76.469	76.713	76.410	76.650	116054	124895859000	21
2016.08.26	76.650	77.186	76.545	76.875	160472	168893485000	21
2016.08.29	76.980	77.390	76.686	77.248	132565	141070971000	21
2016.08.30	77.247	77.454	77.073	77.357	132926	144663859000	21
2016.08.31	77.360	77.791	77.330	77.698	144079	152299846000	21
2016.09.01	77.698	78.191	77.477	77.930	151049	152491093000	21
2016.09.02	77.931	78.763	77.856	78.416	155080	147681595000	21
2016.09.05	78.768	78.886	78.271	78.441	125800	131005675000	21
2016.09.06	78.442	79.119	78.298	78.367	157098	158757318000	21
2016.09.07	78.367	78.372	77.573	78.053	161620	163389206000	21
2016.09.08	78.052	78.590	77.907	78.283	164835	162461380000	21
2016.09.09	78.283	78.300	77.269	77.269	161114	160851943000	21
2016.09.12	77.125	77.446	76.407	77.005	172545	175826196000	21
2016.09.13	77.003	77.087	76.106	76.456	183999	190248857000	21
2016.09.14	76.458	77.411	76.379	76.520	170650	174904100000	21
2016.09.15	76.521	76.880	75.958	76.554	166600	150537721000	21
2016.09.16	76.554	76.825	76.304	76.588	138912	138224135000	21
2016.09.19	76.594	77.017	76.589	76.759	125969	134754511000	21
2016.09.20	76.759	76.987	76.656	76.853	140183	174707829000	21
2016.09.21	76.852	77.519	76.125	76.608	208533	225407540000	21
2016.09.22	76.609	77.280	76.442	77.095	141976	154649797000	21
2016.09.23	77.094	77.330	76.745	76.745	143390	155810806000	21
2016.09.26	76.894	76.963	76.441	76.580	135262	142205435000	21
2016.09.27	76.579	77.490	76.172	76.951	173983	167839922000	21
2016.09.28	76.950	77.555	76.838	77.518	171689	184448065000	15
2016.09.29	77.518	78.162	76.895	77.256	190136	211025477000	21
2016.09.30	77.257	77.746	76.487	77.567	172089	173539418000	21
2016.10.03	77.658	78.192	77.365	78.164	134588	137301585000	21
2016.10.04	78.165	78.702	78.139	78.308	181414	175794032000	21
2016.10.05	78.307	79.009	78.150	78.736	158401	156911982000	21
2016.10.06	78.736	78.984	78.455	78.789	151929	151405542000	21
2016.10.07	78.789	78.857	77.976	78.005	197011	185083236000	21
2016.10.10	78.305	78.967	78.076	78.808	116679	119741144000	21
2016.10.11	78.808	78.908	77.736	78.112	175435	169009335000	21
2016.10.12	78.113	79.020	78.060	78.776	164095	162984073000	21
2016.10.13	78.776	78.887	77.888	78.383	153987	149921807000	21
2016.10.14	78.393	79.718	78.369	79.261	165159	164078950000	21
2016.10.17	79.273	79.358	78.802	79.224	146357	148681897000	21
2016.10.18	79.221	80.004	79.158	79.655	141907	143309685000	21
2016.10.19	79.656	79.899	79.137	79.818	134201	131588338000	21
2016.10.20	79.817	79.996	79.182	79.310	146431	144527360000	21
2016.10.21	79.313	79.502	78.712	78.927	126654	127833416000	21
2016.10.24	79.036	79.383	78.869	79.263	126763	126424528000	21
2016.10.25	79.263	80.003	79.160	79.593	156237	154698836000	21
2016.10.26	79.598	80.302	79.376	79.900	159027	120113345000	21
2016.10.27	79.897	80.028	79.547	79.837	159619	158189824000	21
2016.10.28	79.836	80.008	79.265	79.462	179485	170291461000	21
2016.10.31	79.410	79.975	79.365	79.725	138892	138226566000	21
2016.11.01	79.724	80.625	79.451	79.559	176159	161826251000	21
2016.11.02	79.557	79.641	78.975	79.090	193761	179677903000	21
2016.11.03	79.088	79.308	78.465	79.185	171680	167995857000	21
2016.11.04	79.183	79.383	78.846	79.034	162576	156745613000	21
2016.11.07	79.952	80.777	79.728	80.602	148729	144051040000	21
2016.11.08	80.613	81.784	80.252	81.286	156881	152451341000	21
2016.11.09	81.289	81.923	76.775	80.934	361239	331903037000	21
2016.11.10	80.931	82.448	80.382	81.253	278871	221653916000	21
2016.11.11	81.253	81.344	80.244	80.354	249887	216067253000	21
2016.11.14	80.695	81.994	80.511	81.875	245500	217133696000	21
2016.11.15	81.879	82.585	81.532	82.321	224542	186122953000	21
2016.11.16	82.323	82.598	81.344	81.473	220606	191178840000	21
2016.11.17	81.467	81.830	81.104	81.567	214659	192766266000	21
2016.11.18	81.569	81.899	81.098	81.238	213564	199875762000	21
2016.11.21	81.237	81.801	81.129	81.612	214715	200024533000	21
2016.11.22	81.616	82.273	81.407	82.203	195357	180261682000	21
2016.11.23	82.203	83.466	82.179	82.964	188678	176901078000	21
2016.11.24	82.963	84.027	82.914	83.988	162196	157326944000	21
2016.11.25	83.995	84.608	83.735	84.059	207431	207075588000	21
2016.11.28	83.830	84.257	83.155	83.683	210513	219126545000	21
2016.11.29	83.681	84.368	83.597	84.164	196312	209217723000	21
2016.11.30	84.168	84.809	83.958	84.713	243204	238617632000	21
2016.12.01	84.718	84.839	84.345	84.522	224243	216169378000	21
2016.12.02	84.527	84.803	84.317	84.566	183921	181834580000	21
2016.12.05	84.437	85.532	84.281	85.064	214161	204582770000	21
2016.12.06	85.065	85.220	84.557	85.215	163981	170140002000	21
2016.12.07	85.217	85.308	84.649	85.128	157028	161387468000	21
2016.12.08	85.128	85.265	84.782	85.058	190888	174187053000	21
2016.12.09	85.058	86.081	85.019	85.675	166997	162832484000	21
2016.12.12	85.952	86.604	85.808	86.185	186833	159453083000	21
2016.12.13	86.189	86.582	86.086	86.325	179431	174994804000	21
2016.12.14	86.325	86.862	86.158	86.833	202988	180666123000	21
2016.12.15	86.833	87.522	86.650	87.098	273518	226857813000	21
2016.12.16	87.096	87.134	85.751	85.883	212103	183805346000	21
2016.12.19	85.864	85.936	84.637	84.835	199472	194630171000	21
2016.12.20	84.840	85.709	84.801	85.598	191697	194330602000	21
2016.12.21	85.597	85.737	84.799	85.082	167355	164922054000	21
2016.12.22	85.081	85.289	84.616	84.843	165100	167173067000	21
2016.12.23	84.841	84.893	83.918	83.957	108869	92739600000	21
2016.12.26	84.147	84.884	82.523	84.124	31960	31390186000	22
2016.12.27	84.126	84.594	84.123	84.459	108048	104051350000	21
2016.12.28	84.458	84.854	83.843	84.088	144530	143220594000	21
2016.12.29	84.087	84.226	83.734	84.140	173014	145331261000	21
2016.12.30	84.141	84.583	83.965	83.965	199319	171458038000	21
2017.01.02	84.077	84.616	83.860	84.509	96194	94534566000	21
2017.01.03	84.509	85.476	84.406	85.030	189695	182881621000	21
2017.01.04	85.033	85.700	85.024	85.353	210107	206356956000	21
2017.01.05	85.350	85.358	84.534	84.615	271624	247639412000	21
2017.01.06	84.614	85.482	84.555	85.122	213927	190599924000	21
2017.01.09	85.649	85.909	85.015	85.310	200372	188597657000	21
2017.01.10	85.309	85.408	85.040	85.264	223090	215472417000	21
2017.01.11	85.265	86.091	85.217	85.685	269752	245900975000	21
2017.01.12	85.685	85.945	85.349	85.867	271398	235827957000	21
2017.01.13	85.874	86.270	85.626	85.626	226592	205824755000	21
2017.01.16	85.637	85.770	84.999	85.282	185296	179803700000	21
2017.01.17	85.291	85.589	84.989	85.223	272058	225707897000	21
2017.01.18	85.227	86.200	85.033	86.129	241464	239504571000	21
2017.01.19	86.130	87.061	86.004	86.950	261052	240589631000	21
2017.01.20	86.952	87.035	86.202	86.352	252455	234848382000	21
2017.01.23	86.168	86.260	84.618	85.501	254620	241117589000	21
