<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.06.03	00:00:00	0.99652	0.99803	0.99548	0.99765	9574	0	9
2013.06.03	04:00:00	0.99760	0.99882	0.99704	0.99778	9246	0	9
2013.06.03	08:00:00	0.99780	1.00039	0.99752	1.00005	9931	0	9
2013.06.03	12:00:00	1.00008	1.00644	0.99809	1.00522	17920	0	9
2013.06.03	16:00:00	1.00522	1.00611	1.00198	1.00306	12154	0	9
2013.06.03	20:00:00	1.00305	1.00454	1.00225	1.00269	7025	0	9
2013.06.04	00:00:00	1.00269	1.00337	0.99927	0.99989	9020	0	9
2013.06.04	04:00:00	0.99992	1.00205	0.99764	0.99870	12267	0	9
2013.06.04	08:00:00	0.99875	0.99908	0.99627	0.99827	11660	0	9
2013.06.04	12:00:00	0.99828	0.99879	0.99605	0.99740	17261	0	9
2013.06.04	16:00:00	0.99740	0.99794	0.99570	0.99776	11038	0	9
2013.06.04	20:00:00	0.99777	0.99861	0.99721	0.99767	4989	0	9
2013.06.05	00:00:00	0.99768	0.99830	0.99530	0.99714	9930	0	9
2013.06.05	04:00:00	0.99714	0.99791	0.98915	0.99127	13375	0	9
2013.06.05	08:00:00	0.99127	0.99187	0.98846	0.98992	10924	0	9
2013.06.05	12:00:00	0.98998	0.99295	0.98550	0.98606	19346	0	9
2013.06.05	16:00:00	0.98606	0.98698	0.98439	0.98666	12055	0	9
2013.06.05	20:00:00	0.98666	0.98731	0.98479	0.98480	6510	0	9
2013.06.06	00:00:00	0.98479	0.98524	0.97883	0.97956	8952	0	74
2013.06.06	04:00:00	0.97953	0.98033	0.97720	0.97927	10014	0	39
2013.06.06	08:00:00	0.97926	0.98178	0.97906	0.98110	9125	0	39
2013.06.06	12:00:00	0.98112	0.98356	0.97932	0.98310	13957	0	39
2013.06.06	16:00:00	0.98309	0.98657	0.98029	0.98602	17314	0	39
2013.06.06	20:00:00	0.98604	0.98691	0.98031	0.98084	7799	0	74
2013.06.07	00:00:00	0.97987	0.98264	0.97337	0.97808	10791	0	74
2013.06.07	04:00:00	0.97805	0.97805	0.97371	0.97580	13373	0	39
2013.06.07	08:00:00	0.97579	0.97769	0.97319	0.97373	10940	0	39
2013.06.07	12:00:00	0.97372	0.97656	0.96343	0.96800	17812	0	39
2013.06.07	16:00:00	0.96802	0.97086	0.96718	0.96944	9840	0	39
2013.06.07	20:00:00	0.96941	0.96998	0.96701	0.96780	3383	0	74
2013.06.10	00:00:00	0.96184	0.96310	0.96013	0.96071	6475	0	74
2013.06.10	04:00:00	0.96068	0.96246	0.95970	0.96092	6413	0	39
2013.06.10	08:00:00	0.96087	0.96279	0.95957	0.96196	8659	0	39
2013.06.10	12:00:00	0.96198	0.96307	0.96022	0.96180	12264	0	39
2013.06.10	16:00:00	0.96179	0.96556	0.96147	0.96547	10774	0	39
2013.06.10	20:00:00	0.96542	0.96542	0.96353	0.96385	5335	4000000	25
2013.06.11	00:00:00	0.96386	0.96387	0.95719	0.96066	8687	0	74
2013.06.11	04:00:00	0.96060	0.96082	0.95796	0.95857	9639	0	39
2013.06.11	08:00:00	0.95854	0.95861	0.95453	0.95565	13736	0	39
2013.06.11	12:00:00	0.95566	0.95792	0.95539	0.95763	14384	0	39
2013.06.11	16:00:00	0.95764	0.96258	0.95728	0.96219	11576	0	39
2013.06.11	20:00:00	0.96216	0.96450	0.95994	0.96315	7886	0	74
2013.06.12	00:00:00	0.96314	0.96665	0.96195	0.96411	7253	0	74
2013.06.12	04:00:00	0.96413	0.96652	0.96158	0.96479	8105	0	39
2013.06.12	08:00:00	0.96478	0.97295	0.96464	0.97090	11695	0	39
2013.06.12	12:00:00	0.97091	0.97257	0.96557	0.96775	13194	0	39
2013.06.12	16:00:00	0.96773	0.97201	0.96691	0.96870	11166	0	39
2013.06.12	20:00:00	0.96868	0.96875	0.96540	0.96727	7284	0	74
2013.06.13	00:00:00	0.96726	0.97099	0.96358	0.96614	10149	0	74
2013.06.13	04:00:00	0.96613	0.96941	0.96291	0.96735	10792	0	39
2013.06.13	08:00:00	0.96731	0.97312	0.96490	0.97280	11252	0	39
2013.06.13	12:00:00	0.97279	0.97691	0.97068	0.97488	13737	0	39
2013.06.13	16:00:00	0.97487	0.97836	0.97466	0.97782	10167	0	39
2013.06.13	20:00:00	0.97781	0.98070	0.97690	0.97717	9868	0	11
2013.06.14	00:00:00	0.97713	0.97810	0.97405	0.97509	9953	0	9
2013.06.14	04:00:00	0.97507	0.97860	0.97392	0.97590	10743	0	9
2013.06.14	08:00:00	0.97602	0.97897	0.97486	0.97803	11610	0	9
2013.06.14	12:00:00	0.97799	0.97986	0.97452	0.97555	18164	0	9
2013.06.14	16:00:00	0.97551	0.97658	0.97408	0.97531	9817	0	9
2013.06.14	20:00:00	0.97531	0.97558	0.97215	0.97215	3479	1505500000	14
2013.06.17	00:00:00	0.97179	0.97711	0.97174	0.97690	7157	0	9
2013.06.17	04:00:00	0.97686	0.97854	0.97577	0.97594	8390	0	9
2013.06.17	08:00:00	0.97594	0.97717	0.97538	0.97622	7682	0	9
2013.06.17	12:00:00	0.97623	0.97701	0.96988	0.97061	12872	0	9
2013.06.17	16:00:00	0.97065	0.97499	0.97016	0.97357	10856	0	9
2013.06.17	20:00:00	0.97353	0.97445	0.97128	0.97341	6949	0	9
2013.06.18	00:00:00	0.97343	0.97489	0.96789	0.96909	9602	0	9
2013.06.18	04:00:00	0.96909	0.96939	0.96489	0.96623	10356	0	9
2013.06.18	08:00:00	0.96618	0.96674	0.96395	0.96497	11218	0	9
2013.06.18	12:00:00	0.96498	0.96949	0.96406	0.96920	14626	0	9
2013.06.18	16:00:00	0.96912	0.97015	0.96738	0.96760	8013	0	9
2013.06.18	20:00:00	0.96760	0.96956	0.96724	0.96747	5945	0	9
2013.06.19	00:00:00	0.96747	0.96960	0.96541	0.96913	7921	0	9
2013.06.19	04:00:00	0.96916	0.97118	0.96837	0.97054	9212	0	9
2013.06.19	08:00:00	0.97056	0.97159	0.96847	0.96884	9553	0	9
2013.06.19	12:00:00	0.96893	0.97270	0.96838	0.97131	11892	0	9
2013.06.19	16:00:00	0.97128	0.97306	0.95589	0.95656	17941	0	9
2013.06.19	20:00:00	0.95656	0.95659	0.95126	0.95404	10659	0	9
2013.06.20	00:00:00	0.95402	0.95681	0.95072	0.95175	11773	0	9
