<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.06.03	00:00:00	0.92366	0.92379	0.92218	0.92290	3540	0	9
2013.06.03	04:00:00	0.92284	0.92332	0.92164	0.92309	7163	0	1
2013.06.03	08:00:00	0.92316	0.92629	0.92106	0.92543	9271	0	1
2013.06.03	12:00:00	0.92543	0.92964	0.91419	0.91757	17836	0	1
2013.06.03	16:00:00	0.91755	0.92202	0.91722	0.92160	10844	0	1
2013.06.03	20:00:00	0.92159	0.92178	0.92079	0.92139	3636	0	6
2013.06.04	00:00:00	0.92142	0.92207	0.92064	0.92177	3610	0	1
2013.06.04	04:00:00	0.92176	0.92264	0.91950	0.91961	8101	0	1
2013.06.04	08:00:00	0.91964	0.92003	0.91636	0.91700	9932	0	1
2013.06.04	12:00:00	0.91706	0.92117	0.91502	0.91647	16563	0	1
2013.06.04	16:00:00	0.91649	0.91708	0.91464	0.91543	8077	0	1
2013.06.04	20:00:00	0.91543	0.91652	0.91455	0.91619	3160	0	3
2013.06.05	00:00:00	0.91618	0.91680	0.91516	0.91619	4524	0	2
2013.06.05	04:00:00	0.91616	0.91685	0.91437	0.91547	8780	0	1
2013.06.05	08:00:00	0.91547	0.91747	0.91438	0.91538	9722	0	1
2013.06.05	12:00:00	0.91539	0.91676	0.90781	0.91072	18853	0	1
2013.06.05	16:00:00	0.91074	0.91179	0.90780	0.91071	8976	0	1
2013.06.05	20:00:00	0.91067	0.91118	0.91001	0.91009	3803	0	6
2013.06.06	00:00:00	0.91008	0.91115	0.90913	0.90926	6057	0	74
2013.06.06	04:00:00	0.90925	0.91076	0.90711	0.91071	8611	0	34
2013.06.06	08:00:00	0.91070	0.91281	0.90790	0.91187	10564	0	34
2013.06.06	12:00:00	0.91187	0.91340	0.90500	0.90593	16805	0	34
2013.06.06	16:00:00	0.90591	0.91046	0.90260	0.90558	18669	0	34
2013.06.06	20:00:00	0.90556	0.90612	0.90413	0.90481	6622	0	74
2013.06.07	00:00:00	0.90485	0.90493	0.90003	0.90251	8116	0	74
2013.06.07	04:00:00	0.90249	0.90497	0.90068	0.90455	10349	0	34
2013.06.07	08:00:00	0.90457	0.90559	0.90224	0.90361	12245	0	34
