<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.10.04	80.568	81.155	80.454	81.025	38601	0	10
2013.10.07	80.861	80.913	80.080	80.206	45238	0	4
2013.10.08	80.209	80.954	80.032	80.565	49298	0	9
2013.10.09	80.565	80.970	80.376	80.884	47263	0	4
2013.10.10	80.885	81.497	80.405	81.267	49424	0	6
2013.10.11	81.260	82.195	81.233	81.962	39674	0	8
2013.10.14	81.805	82.585	81.657	82.484	31190	0	6
2013.10.15	82.479	82.870	82.050	82.870	46054	0	5
2013.10.16	82.870	83.410	82.360	83.394	44134	0	5
2013.10.17	83.398	83.467	82.670	82.888	49635	0	8
2013.10.18	82.887	83.220	82.803	83.019	32616	0	9
2013.10.21	83.182	83.314	82.840	83.005	28293	0	6
2013.10.22	83.010	83.970	82.776	83.541	30480	0	2
2013.10.23	83.540	83.601	81.345	81.995	45856	0	1
2013.10.24	81.991	82.360	80.983	81.195	38772	0	5
2013.10.25	81.195	81.200	80.523	80.610	34582	0	5
2013.10.28	80.948	81.343	80.630	80.670	30864	0	1
2013.10.29	80.665	81.196	80.470	80.969	36687	0	1
2013.10.30	80.979	81.600	80.616	81.225	37994	0	1
2013.10.31	81.226	81.625	80.924	81.078	39984	0	1
2013.11.01	81.074	81.615	80.781	81.485	30571	0	2
2013.11.04	81.662	82.013	81.502	81.697	28081	0	4
2013.11.05	81.696	82.486	81.242	82.344	37601	0	2
2013.11.06	82.346	83.030	82.209	82.587	31176	0	1
2013.11.07	82.585	83.025	81.225	81.744	46539	0	2
2013.11.08	81.742	82.180	81.525	81.605	39445	0	3
2013.11.11	81.945	82.064	81.616	81.875	28048	0	3
2013.11.12	81.873	82.125	81.441	81.837	45089	0	1
2013.11.13	81.836	82.857	81.653	82.620	39876	0	1
2013.11.14	82.615	82.933	82.313	82.865	44362	0	4
2013.11.15	82.867	83.601	82.851	83.474	28836	0	7
2013.11.18	83.579	84.085	82.995	83.142	33692	0	1
2013.11.19	83.142	83.988	82.837	83.687	37553	0	9
2013.11.20	83.685	83.687	82.477	82.990	41949	0	1
2013.11.21	82.991	83.388	82.573	83.311	44851	0	2
2013.11.22	83.316	83.362	82.155	82.912	38532	0	1
2013.11.25	83.266	83.682	83.218	83.584	43734	0	1
2013.11.26	83.583	83.841	82.767	82.942	42871	0	1
2013.11.27	82.945	83.545	82.832	83.152	39792	0	1
2013.11.28	83.150	83.547	82.872	83.084	29257	0	2
2013.11.29	83.082	83.600	82.795	83.185	29429	0	2
2013.12.02	83.572	84.492	83.454	84.380	35086	0	1
2013.12.03	84.377	84.853	84.100	84.235	44657	0	4
2013.12.04	84.234	84.248	83.234	83.995	45120	0	3
2013.12.05	83.991	84.099	83.220	83.624	41945	0	10
2013.12.06	83.616	85.341	83.428	85.126	36309	0	6
2013.12.09	85.408	85.736	85.115	85.447	35932	0	8
2013.12.10	85.445	85.688	85.213	85.310	36490	0	2
2013.12.11	85.311	85.411	84.045	84.871	40884	0	4
2013.12.12	84.876	85.495	84.634	85.254	42595	0	2
2013.12.13	85.252	85.545	84.750	85.194	33034	0	10
2013.12.16	85.184	85.366	84.846	85.266	33286	0	1
2013.12.17	85.270	85.397	84.546	84.961	30672	0	3
2013.12.18	84.963	86.136	84.400	85.495	41465	0	2
2013.12.19	85.495	85.517	84.872	85.410	38468	0	9
2013.12.20	85.405	85.803	85.139	85.199	34154	0	4
2013.12.23	85.384	85.473	85.097	85.377	24715	0	6
2013.12.24	85.375	85.481	85.149	85.365	18009	0	13
2013.12.26	85.565	85.685	85.325	85.515	21315	0	3
2013.12.27	85.515	85.957	85.395	85.590	27505	0	8
2013.12.30	85.680	86.345	85.520	86.170	30314	0	5
2013.12.31	86.172	86.694	86.101	86.661	21118	0	12
2014.01.01	86.210	86.585	86.205	86.421	6126	0	20
2014.01.02	86.421	86.673	85.550	85.934	51712	0	1
2014.01.03	85.932	86.818	85.358	86.680	35701	0	5
2014.01.06	86.535	86.759	86.026	86.336	42176	0	1
2014.01.07	86.332	86.725	86.195	86.654	41706	0	1
2014.01.08	86.656	87.208	86.493	86.556	42883	0	1
2014.01.09	86.556	86.821	86.225	86.418	38521	0	1
2014.01.10	86.421	86.569	85.913	86.410	36914	0	8
2014.01.13	86.150	86.597	85.931	86.434	45428	0	1
2014.01.14	86.439	87.387	86.395	87.135	43228	0	3
2014.01.15	87.130	87.318	86.959	87.155	41934	0	1
2014.01.16	87.154	87.356	86.627	87.104	40458	0	2
2014.01.17	87.104	87.117	85.900	85.900	31834	0	1
2014.01.20	85.740	87.005	85.516	86.980	32989	0	1
2014.01.21	86.980	87.210	86.425	86.652	36823	0	1
2014.01.22	86.654	87.071	86.475	86.785	37578	0	5
2014.01.23	86.785	86.844	85.374	85.595	53427	0	1
2014.01.24	85.594	85.877	83.928	83.934	51926	0	2
2014.01.27	84.262	84.984	83.695	84.546	47890	0	1
2014.01.28	84.544	85.706	84.466	85.448	42110	0	3
2014.01.29	85.444	85.668	83.439	83.882	51562	0	1
2014.01.30	83.877	84.130	83.180	83.866	47323	0	1
2014.01.31	83.868	83.934	82.320	82.320	42641	0	2
2014.02.03	82.958	83.143	81.490	81.584	48069	0	1
2014.02.04	81.587	83.905	81.418	83.333	53169	0	1
2014.02.05	83.286	83.723	82.889	83.650	55015	0	1
2014.02.06	83.653	84.473	83.202	84.003	46452	0	1
2014.02.07	84.004	84.951	83.728	84.889	42323	0	2
2014.02.10	84.821	84.885	84.295	84.684	29678	0	2
2014.02.11	84.686	85.625	84.625	85.138	32233	0	1
2014.02.12	85.135	85.774	85.057	85.205	32587	0	1
2014.02.13	85.207	85.504	84.641	85.238	35497	0	3
2014.02.14	85.238	85.580	84.653	85.138	30561	0	7
2014.02.17	84.894	85.594	84.855	85.498	26443	0	1
2014.02.18	85.513	85.753	84.752	84.752	40003	0	5
2014.02.19	84.755	85.211	84.540	84.628	37513	0	1
2014.02.20	84.625	85.222	84.002	85.110	39933	0	3
2014.02.21	85.112	85.262	84.700	84.801	27456	0	5
2014.02.24	84.926	85.509	84.565	85.381	33808	0	1
2014.02.25	85.378	85.602	84.904	85.078	32077	0	1
2014.02.26	85.079	85.393	84.708	85.105	35298	0	5
2014.02.27	85.102	85.692	84.802	85.525	41092	0	5
2014.02.28	85.529	85.894	85.185	85.257	34442	0	1
2014.03.03	84.610	85.059	84.531	84.916	35785	0	4
2014.03.04	84.910	85.902	84.881	85.723	35753	0	1
2014.03.05	85.727	86.337	85.554	86.180	30855	0	6
2014.03.06	86.182	87.587	86.173	87.268	36031	0	2
2014.03.07	87.268	87.943	87.121	87.359	42696	0	3
2014.03.10	87.307	87.587	87.028	87.432	48970	0	3
2014.03.11	87.430	87.867	86.867	87.063	55503	0	3
2014.03.12	87.067	87.967	86.611	87.855	68534	0	2
2014.03.13	87.857	88.311	86.521	86.921	86027	0	1
2014.03.14	86.919	87.115	86.329	86.423	59694	0	1
2014.03.17	86.498	87.400	86.445	87.177	55925	0	1
2014.03.18	87.177	87.672	86.650	87.270	67378	0	3
2014.03.19	87.270	87.906	87.164	87.226	74995	0	1
2014.03.20	87.225	87.553	87.105	87.308	62521	0	1
2014.03.21	87.310	87.593	87.113	87.250	42288	0	2
2014.03.24	87.302	87.597	87.159	87.433	59748	0	1
2014.03.25	87.431	87.876	87.313	87.787	51631	0	1
2014.03.26	87.789	88.288	87.467	87.563	64816	0	1
2014.03.27	87.565	88.759	87.528	88.640	68227	0	2
2014.03.28	88.642	89.194	88.573	88.955	46322	0	2
2014.03.31	89.202	89.660	88.894	89.502	60287	0	1
2014.04.01	89.503	89.920	89.262	89.284	54632	0	1
2014.04.02	89.279	89.399	88.670	89.043	58156	0	5
2014.04.03	89.042	89.074	88.495	88.861	55921	0	1
2014.04.04	88.860	89.216	88.515	88.724	59036	0	1
2014.04.07	88.960	88.970	88.484	88.711	41881	0	3
2014.04.08	88.709	89.068	88.058	88.358	77453	0	1
2014.04.09	88.355	89.030	88.099	89.028	65745	0	1
2014.04.10	89.031	89.217	87.826	87.883	53719	0	4
2014.04.11	87.856	88.386	87.627	88.238	45596	0	4
2014.04.14	88.089	88.563	87.737	88.493	38127	0	2
2014.04.15	88.492	88.519	87.526	87.576	48258	0	1
2014.04.16	87.577	88.315	87.502	88.197	46538	0	1
2014.04.17	88.200	88.311	87.663	87.836	36639	0	1
2014.04.18	87.840	87.984	87.736	87.792	17887	0	1
2014.04.21	88.085	88.088	87.758	88.037	19650	0	8
2014.04.22	88.035	88.414	87.918	88.374	32627	0	4
2014.04.23	88.378	88.461	87.597	88.255	40113	0	3
2014.04.24	88.253	88.488	87.445	87.661	39892	0	6
2014.04.25	87.643	87.770	87.430	87.619	31566	0	7
2014.04.28	87.599	87.751	87.233	87.468	38452	0	1
2014.04.29	87.469	87.869	87.316	87.807	33124	0	2
2014.04.30	87.806	88.182	87.528	87.982	40812	0	2
2014.05.01	87.976	88.357	87.935	88.226	26443	0	10
2014.05.02	88.228	88.858	88.105	88.407	44971	0	1
2014.05.05	88.484	88.710	88.139	88.694	24433	0	1
2014.05.06	88.696	89.282	88.388	88.583	45145	0	1
2014.05.07	88.585	88.601	87.886	88.095	59532	0	1
2014.05.08	88.097	88.238	87.662	87.823	55538	0	2
2014.05.09	87.827	87.985	87.505	87.684	30919	0	2
2014.05.12	87.852	88.146	87.809	88.095	30100	0	7
2014.05.13	88.097	88.516	88.042	88.200	35822	0	1
2014.05.14	88.189	88.490	88.059	88.134	31657	0	8
2014.05.15	88.126	88.654	87.470	87.806	38188	0	6
2014.05.16	87.808	87.845	87.481	87.511	36444	0	8
2014.05.19	87.688	87.883	87.313	87.574	34647	0	15
2014.05.20	87.570	87.585	86.640	86.695	36225	0	14
2014.05.21	86.694	86.981	86.363	86.856	40673	0	1
2014.05.22	86.856	87.332	86.680	87.179	30613	0	6
2014.05.23	87.177	87.290	86.906	87.085	33958	0	1
2014.05.26	87.074	87.265	86.904	87.224	18466	0	5
2014.05.27	87.223	87.416	87.007	87.359	26443	0	17
2014.05.28	87.354	87.354	86.167	86.264	33676	0	20
2014.05.29	86.264	86.469	85.841	86.320	36768	0	19
2014.05.30	86.316	86.490	86.115	86.431	30632	0	21
2014.06.02	86.467	86.667	86.268	86.460	37371	0	1
2014.06.03	86.456	86.737	86.276	86.502	38733	0	3
2014.06.04	86.502	86.622	86.148	86.483	41695	0	3
2014.06.05	86.480	87.146	86.373	86.883	42654	0	1
2014.06.06	86.882	87.447	86.790	87.072	38190	0	3
2014.06.09	87.238	87.352	86.937	87.038	29279	0	10
2014.06.10	87.039	87.299	86.930	87.235	33780	0	1
2014.06.11	87.238	87.980	86.930	87.766	41716	0	1
2014.06.12	87.765	88.662	87.764	88.224	41077	0	2
2014.06.13	88.225	88.552	88.082	88.296	31940	0	6
2014.06.16	88.323	88.525	88.221	88.334	30744	0	8
2014.06.17	88.333	88.496	88.209	88.477	31766	0	9
2014.06.18	88.474	89.049	88.435	88.826	37179	0	3
2014.06.19	88.827	88.924	88.689	88.741	40227	0	7
2014.06.20	88.741	88.867	88.640	88.740	30004	0	12
2014.06.23	88.847	89.178	88.659	88.694	32275	0	1
2014.06.24	88.694	88.920	88.299	88.326	35405	0	9
2014.06.25	88.328	89.022	88.258	88.927	33677	0	7
2014.06.26	88.928	89.385	88.877	89.141	37466	0	9
2014.06.27	89.141	89.204	88.764	88.970	30074	0	8
2014.06.30	88.979	89.058	88.505	88.770	30946	0	10
2014.07.01	88.766	89.231	88.703	88.964	31995	0	14
2014.07.02	88.965	89.323	88.865	89.234	28517	0	11
2014.07.03	89.233	89.550	89.092	89.369	32415	0	3
2014.07.04	89.367	89.410	89.065	89.120	19663	0	3
2014.07.07	89.173	89.298	89.018	89.065	26061	0	3
2014.07.08	89.058	89.629	89.008	89.207	28535	0	3
2014.07.09	89.208	89.681	89.186	89.591	28956	0	3
2014.07.10	89.592	89.678	88.974	89.238	32833	0	3
2014.07.11	89.239	89.496	89.145	89.306	44547	0	3
2014.07.14	89.300	89.534	89.290	89.450	49143	0	10
2014.07.15	89.450	89.556	88.634	88.717	54276	0	1
2014.07.16	88.714	88.784	88.352	88.557	37744	0	1
2014.07.17	88.597	88.608	87.487	87.703	44832	0	2
2014.07.18	87.676	88.096	87.571	87.976	34859	0	2
2014.07.21	88.211	88.251	87.970	88.007	36950	0	17
2014.07.22	88.000	88.171	87.821	87.981	53589	0	1
2014.07.23	87.975	88.368	87.294	87.415	59788	0	5
2014.07.24	87.402	87.577	86.917	87.305	63904	0	11
2014.07.25	87.306	87.376	86.948	87.091	54116	0	10
2014.07.28	87.011	87.177	86.876	87.044	48476	0	11
2014.07.29	87.044	87.169	86.672	86.846	64800	0	9
2014.07.30	86.842	87.465	86.761	87.281	58453	0	7
2014.07.31	87.279	87.575	87.137	87.393	51117	0	5
2014.08.01	87.391	87.588	86.996	87.126	49309	0	4
2014.08.04	87.267	87.466	87.192	87.375	42970	0	20
2014.08.05	87.376	87.496	86.499	86.580	64806	0	20
2014.08.06	86.580	86.618	86.193	86.515	65512	0	20
2014.08.07	86.515	86.784	86.288	86.316	64586	0	20
2014.08.08	86.318	86.515	85.729	86.299	66887	0	20
2014.08.11	86.449	86.561	86.334	86.412	39745	0	20
2014.08.12	86.412	86.448	85.990	86.163	48906	0	20
2014.08.13	86.161	86.939	86.063	86.822	53009	0	20
2014.08.14	86.822	87.125	86.746	86.921	46373	0	20
2014.08.15	86.921	87.266	86.657	86.804	43230	0	20
2014.08.18	86.827	87.026	86.752	86.798	32007	0	20
2014.08.19	86.801	86.903	86.455	86.672	48163	0	20
2014.08.20	86.672	86.971	86.327	86.819	64777	0	20
2014.08.21	86.819	87.305	86.710	87.185	51759	0	20
2014.08.22	87.186	87.505	87.067	87.283	53539	0	8
2014.08.25	87.042	87.151	86.494	86.509	45076	0	11
2014.08.26	86.509	86.816	86.501	86.798	55440	0	20
2014.08.27	86.798	87.106	86.753	86.896	55352	0	20
2014.08.28	86.896	87.211	86.714	86.857	48802	0	3
2014.08.29	86.858	87.192	86.689	86.940	29865	0	3
2014.09.01	86.996	87.553	86.991	87.500	42462	0	20
2014.09.02	87.499	87.614	87.192	87.346	68008	0	20
2014.09.03	87.343	87.512	87.132	87.274	68370	0	1
2014.09.04	87.274	87.640	87.171	87.362	77271	0	1
2014.09.05	87.365	87.557	87.144	87.475	68599	0	1
2014.09.08	87.450	87.799	87.333	87.760	69571	0	1
2014.09.09	87.762	87.932	87.396	87.607	82508	0	1
2014.09.10	87.607	88.041	87.351	87.553	75515	0	1
2014.09.11	87.554	87.737	87.298	87.641	72655	0	1
2014.09.12	87.639	87.774	87.390	87.420	68139	0	1
2014.09.15	87.446	87.695	87.165	87.602	59655	0	1
2014.09.16	87.602	87.974	87.255	87.760	73732	0	1
2014.09.17	87.762	87.921	87.465	87.889	78999	0	1
2014.09.18	87.891	88.876	87.835	88.669	75795	0	1
2014.09.19	88.666	88.917	88.375	88.467	80719	0	1
2014.09.22	88.720	88.850	88.180	88.203	136521	0	1
2014.09.23	88.203	88.473	87.572	87.674	81423	0	1
2014.09.24	87.673	88.157	87.572	88.124	75151	0	1
2014.09.25	88.124	88.136	86.048	86.317	100824	0	1
2014.09.26	86.319	86.530	85.885	85.934	80104	0	1
2014.09.29	86.008	86.042	84.345	84.966	93793	0	1
2014.09.30	84.966	85.786	84.726	85.625	89422	0	1
2014.10.01	85.628	85.902	84.688	84.812	103201	0	1
2014.10.02	84.812	86.073	84.781	85.619	111907	0	1
2014.10.03	85.620	85.825	84.966	85.240	74129	0	1
2014.10.06	84.857	85.496	84.838	85.263	76787	0	1
2014.10.07	85.262	85.290	84.512	84.538	102433	0	1
2014.10.08	84.536	85.562	84.390	85.485	107117	0	1
2014.10.09	85.485	85.819	84.528	84.748	111441	0	1
2014.10.10	84.748	84.902	84.025	84.112	83571	0	1
2014.10.13	84.048	84.771	83.905	84.226	82220	0	1
2014.10.14	84.226	84.914	83.588	84.032	96466	0	1
2014.10.15	84.032	84.775	83.653	84.433	128617	0	1
2014.10.16	84.436	84.849	83.359	84.540	127772	0	1
2014.10.17	84.541	84.862	84.140	84.565	84155	0	1
2014.10.20	84.930	85.378	84.883	85.090	80096	0	25
2014.10.21	85.091	85.466	84.870	85.243	82583	0	25
2014.10.22	85.246	85.378	84.119	84.122	77523	0	25
2014.10.23	84.123	84.804	83.947	84.636	90141	0	10
2014.10.24	84.636	85.042	84.260	84.692	71930	0	15
2014.10.27	84.842	85.185	84.767	85.182	76860	0	17
2014.10.28	85.181	85.759	85.086	85.708	62592	0	1
2014.10.29	85.708	86.163	84.566	84.887	71686	0	23
2014.10.30	84.889	85.888	84.828	85.577	81743	0	16
2014.10.31	85.580	88.012	85.559	87.453	105345	0	23
2014.11.03	87.372	88.222	87.256	87.794	99619	0	23
2014.11.04	87.789	88.946	87.715	88.867	106448	0	16
2014.11.05	88.867	89.247	87.954	88.056	117333	0	13
2014.11.06	88.050	88.831	88.033	88.577	118265	0	3
2014.11.07	88.574	88.948	88.302	88.824	111012	0	25
2014.11.10	88.772	89.197	88.767	89.012	90844	0	25
2014.11.11	89.015	90.614	88.970	90.431	101973	0	7
2014.11.12	90.430	91.144	90.230	90.855	106780	0	25
2014.11.13	90.857	91.578	90.646	91.282	79935	0	1
2014.11.14	91.280	92.254	90.962	91.938	68395	0	2
2014.11.17	92.495	92.630	91.811	92.560	74526	0	5
2014.11.18	92.570	93.219	92.348	92.373	73642	0	1
2014.11.19	92.371	92.813	92.091	92.540	70069	0	3
2014.11.20	92.540	93.123	92.538	92.826	63916	0	5
2014.11.21	92.824	93.672	92.496	92.710	58098	0	5
2014.11.24	92.921	93.206	92.858	93.067	53040	16503000000	5
2014.11.25	93.061	93.080	91.812	92.233	74554	155500000	5
2014.11.26	92.216	92.921	91.870	92.634	74275	68600000	1
2014.11.27	92.639	92.978	92.382	92.618	50687	0	5
2014.11.28	92.619	93.282	92.556	93.090	56659	0	23
2014.12.01	92.615	93.442	92.510	93.020	70521	0	5
2014.12.02	93.021	93.459	92.803	92.976	65934	0	5
2014.12.03	92.966	93.211	92.647	92.896	62103	0	5
2014.12.04	92.882	93.478	92.666	93.179	60705	0	5
2014.12.05	93.181	93.973	93.091	93.652	58113	0	5
2014.12.08	93.355	93.454	92.236	92.319	71411	66565699000	2
2014.12.09	92.320	92.396	91.393	91.784	80331	71799518000	1
2014.12.10	91.788	92.445	90.641	91.876	78592	71337329000	1
2014.12.11	91.876	93.303	91.876	92.655	75303	76543192000	1
2014.12.12	92.651	92.808	91.967	92.308	68467	50642200000	1
2014.12.15	91.630	92.359	90.921	91.148	75657	68613622000	4
2014.12.16	91.148	91.615	89.969	90.832	84274	71549600000	1
2014.12.17	90.835	91.889	90.316	91.395	77940	67131700000	1
2014.12.18	91.395	92.548	91.187	92.501	69442	59771980000	3
2014.12.19	92.552	93.018	92.285	92.405	61626	53017700000	1
2014.12.22	92.516	93.041	92.071	92.764	158553	212440600000	1
2014.12.23	92.764	93.320	92.730	93.048	146313	166990200000	8
2014.12.24	93.048	93.189	92.835	93.050	96104	124081550000	10
2014.12.26	93.070	93.439	93.048	93.341	65864	60558000000	7
2014.12.29	93.226	94.042	93.213	93.823	151057	170676950000	1
2014.12.30	93.823	93.932	93.158	93.554	162456	187055050000	3
2014.12.31	93.554	93.835	93.251	93.398	103136	127894200000	14
2015.01.02	93.383	93.473	92.541	92.643	56656	0	38
2015.01.05	92.222	92.321	91.595	91.916	108363	0	38
2015.01.06	91.914	92.527	91.769	91.847	127219	0	38
2015.01.07	91.845	92.872	91.840	92.632	107089	0	38
2015.01.08	92.633	93.662	92.632	93.502	93740	0	38
2015.01.09	93.499	93.718	92.695	92.743	93893	0	38
2015.01.12	92.725	93.006	91.706	91.904	96374	0	37
2015.01.13	91.906	92.313	90.719	91.168	111161	0	38
2015.01.14	91.170	91.228	89.822	90.530	125235	0	37
2015.01.15	90.531	91.846	90.140	91.021	133398	0	38
2015.01.16	91.020	91.694	90.539	91.429	110872	0	38
2015.01.19	91.599	91.653	91.100	91.325	50048	0	27
2015.01.20	91.324	91.879	90.512	90.707	67713	0	40
2015.01.21	90.704	90.734	88.929	89.182	77416	0	41
2015.01.22	89.184	89.256	88.462	89.048	76884	0	38
2015.01.23	89.049	89.136	87.614	87.615	69174	0	43
2015.01.26	87.054	88.257	87.031	88.111	58240	0	34
2015.01.27	88.110	88.219	87.307	87.760	61035	0	16
2015.01.28	87.756	88.324	85.877	86.071	62866	0	1
2015.01.29	86.066	86.704	85.594	86.045	68631	19000000	16
2015.01.30	86.048	86.062	84.712	85.147	53803	0	38
2015.02.02	85.086	85.936	85.072	85.845	50775	0	1
2015.02.03	85.841	87.167	84.048	86.281	65308	0	1
2015.02.04	86.273	87.692	85.978	86.282	84052	0	1
2015.02.05	86.279	87.287	86.101	87.015	85099	0	12
2015.02.06	87.018	87.831	86.324	87.653	68064	0	9
2015.02.09	87.427	88.294	87.258	87.704	65085	0	9
2015.02.10	87.702	88.591	87.701	88.533	80030	0	10
2015.02.11	88.527	88.956	88.373	88.629	71234	0	12
2015.02.12	88.632	88.787	87.319	88.355	85528	0	11
2015.02.13	88.361	88.679	87.965	88.491	66091	0	9
2015.02.16	88.691	89.274	88.541	88.671	70898	0	9
2015.02.17	88.672	90.091	88.535	89.849	80927	0	11
2015.02.18	89.846	89.968	89.452	89.579	80818	0	10
2015.02.19	89.583	89.806	89.231	89.443	68204	0	9
2015.02.20	89.444	89.789	88.920	89.452	67068	0	9
2015.02.23	89.617	89.721	89.261	89.525	62344	0	9
2015.02.24	89.524	89.597	88.669	88.912	70727	0	9
2015.02.25	88.914	90.022	88.876	89.932	66883	0	9
2015.02.26	89.931	90.363	89.707	89.967	70005	0	9
2015.02.27	89.965	90.588	89.820	90.438	64176	0	9
2015.03.02	90.414	90.558	90.034	90.199	57768	0	9
2015.03.03	90.198	90.520	89.969	90.438	65004	0	9
2015.03.04	90.438	91.083	90.292	90.778	65018	0	9
2015.03.05	90.778	90.946	89.601	89.891	67337	0	9
2015.03.06	89.892	90.164	88.812	88.922	70140	0	9
2015.03.09	88.886	89.424	88.605	89.119	60693	0	14
2015.03.10	89.119	89.213	87.882	88.226	88093	0	9
2015.03.11	88.227	88.879	87.270	88.658	85795	0	10
