<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.06.03	0.79757	0.81183	0.79425	0.80865	63354	0	5
2013.06.04	0.80864	0.80903	0.79675	0.80127	60676	0	5
2013.06.05	0.80127	0.80604	0.79277	0.79581	69430	0	5
2013.06.06	0.79580	0.80999	0.79018	0.79855	73197	0	21
2013.06.07	0.79832	0.80134	0.78578	0.78787	70740	0	21
2013.06.10	0.78355	0.79224	0.78343	0.78959	59738	0	21
2013.06.11	0.78960	0.79064	0.77596	0.78938	75114	0	21
2013.06.12	0.78937	0.80226	0.78640	0.79533	65091	0	21
2013.06.13	0.79532	0.81093	0.78946	0.80766	71886	0	5
2013.06.14	0.80766	0.81369	0.80381	0.80389	54064	0	5
2013.06.17	0.80539	0.80987	0.79666	0.79947	47149	0	5
2013.06.18	0.79944	0.80209	0.79475	0.79786	54091	0	5
2013.06.19	0.79786	0.80528	0.78412	0.78688	60295	0	5
2013.06.20	0.78692	0.78887	0.77117	0.77629	75698	0	5
2013.06.21	0.77628	0.78063	0.76998	0.77337	63516	0	5
2013.06.24	0.77630	0.77896	0.76826	0.77769	73248	0	5
2013.06.25	0.77769	0.77954	0.76968	0.77256	65206	0	5
2013.06.26	0.77255	0.78605	0.77173	0.77760	61211	0	5
2013.06.27	0.77759	0.78524	0.77680	0.77961	64245	0	21
2013.06.28	0.77960	0.78206	0.77067	0.77243	64187	0	21
2013.07.01	0.77459	0.78303	0.77273	0.78264	51296	0	5
2013.07.02	0.78264	0.78277	0.77370	0.77448	62294	0	5
2013.07.03	0.77448	0.77967	0.77097	0.77937	68049	0	5
2013.07.04	0.77939	0.78585	0.77631	0.78290	59188	0	5
2013.07.05	0.78290	0.78418	0.76873	0.77051	48457	0	5
2013.07.08	0.76991	0.78197	0.76990	0.77856	45646	0	5
2013.07.09	0.77856	0.78842	0.77619	0.78270	55958	0	5
2013.07.10	0.78267	0.79587	0.77791	0.79156	65425	0	5
2013.07.11	0.79156	0.79687	0.77647	0.78409	72257	0	5
2013.07.12	0.78409	0.78784	0.77525	0.77633	50250	0	5
2013.07.15	0.78014	0.78260	0.77310	0.77997	52942	0	5
2013.07.16	0.77997	0.79012	0.77994	0.79006	56077	0	5
2013.07.17	0.79006	0.79390	0.78407	0.79047	61335	0	5
2013.07.18	0.79047	0.79108	0.78481	0.79057	55270	0	1
2013.07.19	0.79057	0.79897	0.78867	0.78999	44747	0	1
2013.07.22	0.79344	0.79831	0.79055	0.79742	52070	0	1
2013.07.23	0.79740	0.80125	0.79542	0.79943	53528	0	1
2013.07.24	0.79941	0.80115	0.79048	0.79611	57490	0	1
2013.07.25	0.79612	0.81055	0.79611	0.80590	56767	0	1
2013.07.26	0.80594	0.81044	0.80542	0.80690	42643	0	1
2013.07.29	0.80758	0.80988	0.80094	0.80257	46885	0	1
2013.07.30	0.80259	0.80352	0.79570	0.79917	50946	0	1
2013.07.31	0.79914	0.80152	0.79248	0.79620	60049	0	1
2013.08.01	0.79618	0.79824	0.78520	0.79001	48600	0	1
2013.08.02	0.79007	0.79348	0.78159	0.78239	45128	0	1
2013.08.05	0.77662	0.78631	0.77361	0.78355	49671	0	1
2013.08.06	0.78356	0.79175	0.78264	0.78956	50850	0	1
2013.08.07	0.78957	0.79976	0.78834	0.79614	54963	0	1
2013.08.08	0.79602	0.80467	0.79332	0.79939	52699	0	1
2013.08.09	0.79941	0.80564	0.79832	0.80342	41501	0	1
2013.08.12	0.80235	0.80567	0.79708	0.79795	40183	0	1
2013.08.13	0.79795	0.80070	0.79341	0.79781	47644	0	1
2013.08.14	0.79781	0.80545	0.79583	0.80513	47046	0	1
2013.08.15	0.80513	0.81033	0.79942	0.80722	56146	0	1
2013.08.16	0.80722	0.81277	0.80535	0.80994	45010	0	1
2013.08.19	0.81175	0.81628	0.80566	0.80594	42964	0	1
2013.08.20	0.80591	0.80690	0.79415	0.79552	52964	0	1
2013.08.21	0.79551	0.79664	0.78391	0.78417	54739	0	1
2013.08.22	0.78417	0.78649	0.78042	0.78360	51936	0	1
2013.08.23	0.78360	0.78486	0.77609	0.77994	41675	0	1
2013.08.26	0.77990	0.78729	0.77938	0.78398	36503	0	1
2013.08.27	0.78402	0.78411	0.77471	0.77634	49400	0	1
2013.08.28	0.77625	0.78276	0.77432	0.78141	48724	0	1
2013.08.29	0.78140	0.78399	0.77398	0.77612	45704	0	1
2013.08.30	0.77612	0.77965	0.77164	0.77164	35578	0	1
2013.09.02	0.77647	0.78396	0.77560	0.78136	36238	0	1
2013.09.03	0.78135	0.78381	0.77754	0.77992	43714	0	1
2013.09.04	0.77992	0.79270	0.77929	0.78936	40451	0	1
2013.09.05	0.78938	0.79143	0.78550	0.78860	35920	0	1
2013.09.06	0.78857	0.80218	0.78853	0.79940	31897	0	1
2013.09.09	0.79774	0.80308	0.79607	0.80158	31242	0	1
2013.09.10	0.80156	0.80754	0.80123	0.80529	35499	0	1
2013.09.11	0.80528	0.81497	0.80366	0.81459	36575	0	1
2013.09.12	0.81460	0.81569	0.81096	0.81310	38187	0	1
2013.09.13	0.81310	0.81695	0.80948	0.81240	29586	0	1
2013.09.16	0.81917	0.82236	0.81559	0.81805	35555	0	1
2013.09.17	0.81801	0.82481	0.81583	0.82248	31050	0	1
2013.09.18	0.82245	0.84058	0.82058	0.83852	36887	0	1
2013.09.19	0.83854	0.84351	0.83518	0.83848	40080	0	1
2013.09.20	0.83849	0.84001	0.83539	0.83577	29750	0	1
2013.09.23	0.83607	0.83895	0.83472	0.83590	36286	0	1
2013.09.24	0.83588	0.83596	0.82358	0.82464	36663	0	1
2013.09.25	0.82460	0.82687	0.82165	0.82434	33645	0	1
2013.09.26	0.82434	0.83014	0.82351	0.82778	35128	0	1
2013.09.27	0.82780	0.83187	0.82476	0.82672	30568	0	1
2013.09.30	0.82653	0.83330	0.82512	0.82978	34754	0	1
2013.10.01	0.82975	0.83409	0.82453	0.82586	38787	0	1
2013.10.02	0.82586	0.83399	0.81933	0.83110	39100	0	1
2013.10.03	0.83112	0.83386	0.82758	0.82849	36180	0	1
2013.10.04	0.82846	0.83502	0.82844	0.83140	27317	0	3
2013.10.07	0.83123	0.83357	0.82701	0.82953	31345	0	1
2013.10.08	0.82954	0.83325	0.82693	0.83131	35185	0	2
2013.10.09	0.83133	0.83199	0.82718	0.82959	34125	0	1
2013.10.10	0.82955	0.83068	0.82310	0.82732	36485	0	1
2013.10.11	0.82711	0.83538	0.82663	0.83161	29893	0	1
2013.10.14	0.83200	0.83804	0.83071	0.83627	31528	0	1
2013.10.15	0.83625	0.84060	0.83576	0.84060	35306	0	1
2013.10.16	0.84062	0.84446	0.83743	0.84275	35271	0	1
2013.10.17	0.84277	0.85241	0.84151	0.84579	41350	0	2
2013.10.18	0.84580	0.85128	0.84470	0.84938	30631	0	2
2013.10.21	0.84916	0.85016	0.84366	0.84527	30327	0	2
2013.10.22	0.84527	0.85428	0.84349	0.85127	33726	0	1
2013.10.23	0.85123	0.85188	0.83567	0.84161	44677	0	1
