<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.09	112.031	112.702	112.028	112.512	41759	0	4
2020.01.10	112.512	112.661	112.302	112.555	29461	0	6
2020.01.13	112.561	113.359	112.539	113.293	28017	0	6
2020.01.14	113.292	113.779	113.255	113.572	36817	0	6
2020.01.15	113.572	114.151	113.549	114.008	32122	0	6
2020.01.16	114.008	114.380	113.945	114.173	29540	0	6
2020.01.17	114.173	114.289	113.621	113.830	31757	0	6
2020.01.20	113.802	113.864	113.576	113.759	23490	0	6
2020.01.21	113.761	113.885	113.357	113.439	33293	0	6
2020.01.22	113.439	113.523	113.031	113.424	31274	0	6
2020.01.23	113.424	113.452	112.698	112.989	36443	0	6
2020.01.24	112.989	113.079	112.474	112.514	31186	0	6
2020.01.27	112.147	112.565	112.081	112.303	45811	0	6
2020.01.28	112.303	112.417	111.990	112.154	37454	0	6
2020.01.29	112.154	112.165	111.733	111.976	42497	0	6
2020.01.30	111.976	112.431	111.924	112.302	54502	0	6
2020.01.31	112.303	112.697	112.255	112.458	48400	0	6
2020.02.03	112.492	112.668	112.364	112.449	49595	0	6
2020.02.04	112.451	112.998	112.341	112.898	41891	0	5
2020.02.05	112.898	113.094	112.645	112.803	46989	0	7
2020.02.06	112.803	112.897	112.657	112.816	39015	0	7
2020.02.07	112.816	112.842	112.253	112.280	45593	0	7
2020.02.10	112.237	112.388	112.177	112.294	40564	0	6
2020.02.11	112.294	112.586	112.146	112.566	35217	0	6
2020.02.12	112.566	112.903	112.299	112.369	38913	0	6
2020.02.13	112.369	112.436	112.037	112.111	44888	0	6
2020.02.14	112.112	112.151	111.737	111.752	31044	0	5
2020.02.17	111.829	112.069	111.747	111.983	26379	0	5
2020.02.18	111.983	112.005	111.622	111.788	37253	0	6
2020.02.19	111.788	113.354	111.755	113.041	40339	0	6
2020.02.20	113.037	114.239	113.030	113.808	58763	0	6
2020.02.21	113.808	114.268	113.442	114.050	51680	0	6
2020.02.24	113.942	114.065	112.862	113.113	69698	0	6
2020.02.25	113.114	113.349	112.675	112.977	87991	0	6
2020.02.26	112.978	113.511	112.819	113.026	97299	0	6
2020.02.27	113.027	113.549	112.904	113.137	115386	0	6
2020.02.28	113.137	113.159	111.315	111.919	155122	0	6
2020.03.02	111.686	113.237	111.616	113.228	98352	0	6
2020.03.03	113.224	113.226	111.754	112.009	103521	0	5
2020.03.04	112.004	112.777	111.972	112.573	81888	0	6
2020.03.05	112.576	112.580	111.931	112.326	80867	0	6
2020.03.06	112.329	112.850	111.943	112.359	118852	0	6
2020.03.09	112.068	112.143	109.538	111.011	248537	0	2
2020.03.10	111.010	112.556	110.615	112.094	287528	0	20
2020.03.11	112.094	112.458	110.976	111.295	184289	0	6
2020.03.12	111.306	111.822	110.251	110.810	192741	0	6
2020.03.13	110.807	113.663	110.669	113.447	180647	0	2
2020.03.16	112.479	113.058	111.096	112.096	201721	0	1
2020.03.17	112.106	112.856	111.104	111.914	207780	0	1
2020.03.18	111.921	112.165	110.874	111.955	192376	0	1
2020.03.19	111.944	113.025	111.552	112.553	206472	0	1
2020.03.20	112.558	113.138	111.761	112.438	190298	0	2
2020.03.23	111.995	113.556	111.496	112.826	162842	0	1
2020.03.24	112.826	113.762	112.333	113.290	135672	0	1
2020.03.25	113.278	113.988	112.805	113.506	121542	0	1
2020.03.26	113.506	113.939	112.906	113.445	128932	0	1
2020.03.27	113.451	113.627	112.418	113.525	102852	0	2
2020.03.30	113.085	113.202	112.167	112.599	78691	0	1
2020.03.31	112.599	113.055	111.465	111.994	93859	0	1
2020.04.01	111.995	112.161	110.528	110.979	80807	0	1
2020.04.02	110.975	111.191	110.304	110.930	77727	0	1
2020.04.03	110.932	111.224	110.640	111.029	68591	0	1
2020.04.06	111.071	111.902	111.044	111.519	65036	0	1
2020.04.07	111.536	112.473	111.249	112.190	77372	0	2
2020.04.08	112.188	112.412	111.716	111.971	58621	0	1
2020.04.09	111.971	112.516	111.889	112.189	60257	0	1
2020.04.10	112.228	112.407	111.747	111.983	32801	0	13
2020.04.13	112.189	112.242	111.190	111.337	43268	0	1
2020.04.14	111.344	111.728	111.281	111.630	44514	0	1
2020.04.15	111.629	111.635	110.889	111.292	47236	0	1
2020.04.16	111.288	111.647	110.869	111.407	54576	0	1
2020.04.17	111.407	111.533	110.877	111.194	51300	0	1
2020.04.20	111.217	111.494	111.106	111.270	44908	0	1
2020.04.21	111.269	111.339	110.518	111.077	55876	0	1
2020.04.22	111.082	111.388	110.717	110.918	45616	0	1
2020.04.23	110.918	111.070	109.953	110.228	55917	0	1
2020.04.24	110.228	110.476	109.873	110.443	43971	0	1
2020.04.27	110.337	110.571	109.720	109.937	42246	0	1
2020.04.28	109.935	110.067	109.365	109.619	44599	0	1
2020.04.29	109.619	109.761	109.197	109.412	43171	0	1
2020.04.30	109.413	111.320	109.173	110.846	55855	0	1
2020.05.01	110.846	111.516	110.764	111.218	42228	0	1
2020.05.04	110.911	111.022	110.431	110.505	45812	0	2
2020.05.05	110.505	110.595	109.282	109.501	48296	0	1
2020.05.06	109.502	109.507	108.670	108.753	46885	0	1
2020.05.07	108.752	109.322	108.731	109.257	52365	0	1
2020.05.08	109.265	109.933	109.248	109.830	43207	0	1
2020.05.11	109.996	110.779	109.851	110.642	50817	0	1
2020.05.12	110.640	111.052	110.249	110.627	46569	0	1
2020.05.13	110.628	110.658	110.011	110.098	50951	0	1
2020.05.14	110.098	110.256	109.694	110.171	49461	0	2
2020.05.15	110.171	110.413	109.827	110.240	45236	0	2
2020.05.18	110.370	110.946	109.898	110.452	45202	0	1
2020.05.19	110.451	111.291	110.382	110.985	48931	0	1
2020.05.20	110.991	111.545	110.968	111.531	41454	0	1
2020.05.21	111.519	111.650	110.765	110.843	43401	0	1
2020.05.22	110.848	110.972	110.439	110.793	36517	0	1
2020.05.25	110.824	110.964	110.610	110.866	27061	0	2
2020.05.26	110.880	111.487	110.835	111.328	43303	0	1
2020.05.27	111.332	111.439	110.668	111.291	59063	0	1
2020.05.28	111.296	111.770	110.859	111.637	52477	0	1
2020.05.29	111.637	112.204	111.185	112.122	63075	0	1
2020.06.01	112.123	112.297	111.809	111.921	51073	0	1
2020.06.02	111.924	113.060	111.866	112.894	57646	0	1
2020.06.03	112.894	113.360	112.486	113.360	66108	0	1
