<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.08.16	00:00:00	1.66516	1.66695	1.66403	1.66599	10012	4276184000	51
2016.08.16	04:00:00	1.66599	1.66831	1.66361	1.66421	18377	9797562000	43
2016.08.16	08:00:00	1.66423	1.67321	1.66154	1.66445	44210	31554704000	43
2016.08.16	12:00:00	1.66447	1.67180	1.66076	1.67032	52329	36226529000	43
2016.08.16	16:00:00	1.67035	1.67715	1.67025	1.67393	28504	23542000000	43
2016.08.16	20:00:00	1.67388	1.67947	1.67388	1.67700	13013	9617810000	43
2016.08.17	00:00:00	1.67697	1.67912	1.67516	1.67653	12964	5619156000	48
2016.08.17	04:00:00	1.67651	1.67964	1.67623	1.67731	15256	7619374000	43
2016.08.17	08:00:00	1.67727	1.68206	1.67439	1.67681	37316	26860620000	43
2016.08.17	12:00:00	1.67680	1.67909	1.67279	1.67302	37272	28273543000	43
2016.08.17	16:00:00	1.67299	1.67928	1.67169	1.67548	33674	25699500000	43
2016.08.17	20:00:00	1.67543	1.67738	1.67369	1.67523	11421	8916250000	43
2016.08.18	00:00:00	1.67534	1.67823	1.67408	1.67469	16822	7012100000	43
2016.08.18	04:00:00	1.67470	1.67525	1.67246	1.67310	15175	8106227000	45
2016.08.18	08:00:00	1.67311	1.68750	1.67187	1.68611	40910	29958639000	43
2016.08.18	12:00:00	1.68612	1.68799	1.67954	1.68156	43640	30225599000	43
2016.08.18	16:00:00	1.68158	1.68230	1.67772	1.67881	26035	18959950487	43
2016.08.18	20:00:00	1.67883	1.68396	1.67869	1.68132	13881	10137384000	44
2016.08.19	00:00:00	1.68136	1.68290	1.68027	1.68213	11895	4934800000	52
2016.08.19	04:00:00	1.68211	1.68340	1.68078	1.68315	13591	6854747000	43
2016.08.19	08:00:00	1.68315	1.68581	1.68161	1.68274	36974	27095647000	43
2016.08.19	12:00:00	1.68272	1.68450	1.67347	1.68061	45842	28272419000	43
2016.08.19	16:00:00	1.68059	1.68426	1.67938	1.68151	22304	18606548000	43
2016.08.19	20:00:00	1.68150	1.68294	1.68089	1.68158	7655	7129400000	43
2016.08.22	00:00:00	1.68323	1.68553	1.68220	1.68514	14602	6064600000	55
2016.08.22	04:00:00	1.68513	1.68705	1.68396	1.68700	15974	6734100000	44
2016.08.22	08:00:00	1.68699	1.69341	1.68502	1.69123	34685	27095684000	43
2016.08.22	12:00:00	1.69120	1.69881	1.69007	1.69827	39942	27589542000	43
2016.08.22	16:00:00	1.69827	1.70215	1.69798	1.70088	25343	20329443000	43
2016.08.22	20:00:00	1.70094	1.70130	1.69913	1.69940	9328	6762550000	48
2016.08.23	00:00:00	1.69940	1.69991	1.69698	1.69808	13388	4711944000	49
2016.08.23	04:00:00	1.69807	1.70028	1.69717	1.69875	15149	7392125000	44
2016.08.23	08:00:00	1.69877	1.70380	1.69861	1.70062	34578	26145591000	43
2016.08.23	12:00:00	1.70062	1.70387	1.69566	1.69580	38274	29310725000	43
2016.08.23	16:00:00	1.69583	1.70509	1.69524	1.70299	30642	23911723000	43
2016.08.23	20:00:00	1.70299	1.70535	1.70269	1.70493	10264	7137400000	43
2016.08.24	00:00:00	1.70493	1.70514	1.70239	1.70392	11806	4350800000	48
2016.08.24	04:00:00	1.70387	1.70545	1.70260	1.70340	14370	6786745000	43
2016.08.24	08:00:00	1.70348	1.71211	1.70277	1.71090	38563	28717039000	43
2016.08.24	12:00:00	1.71089	1.71516	1.70986	1.71461	42757	32133315000	43
2016.08.24	16:00:00	1.71461	1.71555	1.70865	1.71079	28300	23634500000	43
2016.08.24	20:00:00	1.71098	1.71177	1.70906	1.71046	10723	7281146800	43
2016.08.25	00:00:00	1.71043	1.71343	1.70846	1.70864	9038	3362450000	53
2016.08.25	04:00:00	1.70864	1.70935	1.70523	1.70624	11387	5850797000	48
2016.08.25	08:00:00	1.70624	1.70816	1.70355	1.70410	30804	24083445000	43
2016.08.25	12:00:00	1.70410	1.70786	1.70322	1.70528	39547	28716350000	43
2016.08.25	16:00:00	1.70528	1.70635	1.70237	1.70248	24483	17911849000	43
2016.08.25	20:00:00	1.70245	1.70505	1.70236	1.70348	12335	8298949000	43
2016.08.26	00:00:00	1.70348	1.70578	1.70304	1.70459	8934	4272849000	52
2016.08.26	04:00:00	1.70461	1.70546	1.70357	1.70442	10569	5932295000	43
2016.08.26	08:00:00	1.70444	1.70733	1.69962	1.70250	30532	29724400000	45
2016.08.26	12:00:00	1.70250	1.70620	1.69722	1.70059	48376	35068278700	43
2016.08.26	16:00:00	1.70059	1.70867	1.70022	1.70726	45812	30433380000	43
2016.08.26	20:00:00	1.70720	1.70831	1.70538	1.70572	11492	10856200000	47
2016.08.29	00:00:00	1.70824	1.70920	1.70593	1.70635	11902	4796550000	54
2016.08.29	04:00:00	1.70634	1.70711	1.70389	1.70452	11684	7595400000	46
2016.08.29	08:00:00	1.70468	1.70523	1.70179	1.70232	27145	22825896000	44
2016.08.29	12:00:00	1.70230	1.70657	1.69971	1.70337	40921	33766078000	43
2016.08.29	16:00:00	1.70330	1.70718	1.70152	1.70649	26750	27746021863	43
2016.08.29	20:00:00	1.70652	1.70690	1.70454	1.70552	11213	9925069000	45
2016.08.30	00:00:00	1.70554	1.70697	1.70318	1.70371	10693	5272550000	48
2016.08.30	04:00:00	1.70378	1.70491	1.70240	1.70331	13890	7424838000	45
2016.08.30	08:00:00	1.70330	1.70723	1.70296	1.70583	32661	25233501000	43
2016.08.30	12:00:00	1.70583	1.71531	1.70542	1.71307	46766	31307067000	43
2016.08.30	16:00:00	1.71302	1.71402	1.70881	1.71151	29709	27843542891	43
2016.08.30	20:00:00	1.71155	1.71342	1.71113	1.71227	10910	8890451000	43
2016.08.31	00:00:00	1.71221	1.71560	1.71196	1.71546	15493	5374849000	44
2016.08.31	04:00:00	1.71546	1.71664	1.71356	1.71431	15966	8849400000	47
2016.08.31	08:00:00	1.71435	1.72229	1.71401	1.72122	33896	31017845100	43
2016.08.31	12:00:00	1.72123	1.72558	1.71605	1.71840	48269	31847355000	43
2016.08.31	16:00:00	1.71840	1.72532	1.71765	1.72148	34663	25657023726	43
2016.08.31	20:00:00	1.72153	1.72289	1.71980	1.72243	13570	9941771440	43
2016.09.01	00:00:00	1.72243	1.72278	1.72042	1.72231	14705	5199979000	43
2016.09.01	04:00:00	1.72234	1.72340	1.72122	1.72180	14410	7346700000	46
2016.09.01	08:00:00	1.72180	1.73840	1.72171	1.73698	38437	32751279000	43
2016.09.01	12:00:00	1.73698	1.74532	1.73640	1.74063	49206	33393579000	43
2016.09.01	16:00:00	1.74063	1.74241	1.73755	1.73787	31361	25299409105	43
2016.09.01	20:00:00	1.73790	1.73875	1.73537	1.73809	14046	12960528000	43
2016.09.02	00:00:00	1.73806	1.74010	1.73752	1.73842	11972	5482300000	52
2016.09.02	04:00:00	1.73842	1.74007	1.73709	1.73878	15457	8181150000	46
2016.09.02	08:00:00	1.73882	1.74212	1.73670	1.73682	32187	25647078000	43
2016.09.02	12:00:00	1.73683	1.73908	1.73037	1.73254	63579	37420594000	43
2016.09.02	16:00:00	1.73263	1.73330	1.72717	1.72733	31225	28383636783	43
2016.09.02	20:00:00	1.72730	1.72764	1.72427	1.72427	6943	6048300000	43
2016.09.05	00:00:00	1.72647	1.72735	1.72505	1.72616	14004	6059500000	48
2016.09.05	04:00:00	1.72616	1.72681	1.72388	1.72426	15796	8796147000	48
2016.09.05	08:00:00	1.72428	1.72849	1.72021	1.72482	43583	34813880000	43
2016.09.05	12:00:00	1.72482	1.72627	1.71787	1.71804	29202	26340204000	44
2016.09.05	16:00:00	1.71803	1.72120	1.71753	1.71941	14639	15015750000	43
2016.09.05	20:00:00	1.71941	1.72038	1.71773	1.71949	8061	7704450000	60
2016.09.06	00:00:00	1.71948	1.72138	1.71898	1.72130	13829	5125518800	52
2016.09.06	04:00:00	1.72128	1.72186	1.71927	1.72155	16015	8630760000	43
2016.09.06	08:00:00	1.72154	1.72167	1.71814	1.71857	32670	28483147000	43
2016.09.06	12:00:00	1.71857	1.72986	1.71834	1.72387	46288	35714431000	43
2016.09.06	16:00:00	1.72389	1.72682	1.72300	1.72457	31561	28847049000	43
2016.09.06	20:00:00	1.72458	1.72652	1.72364	1.72528	14013	11643393000	43
2016.09.07	00:00:00	1.72525	1.72547	1.72288	1.72314	19353	7843490000	51
2016.09.07	04:00:00	1.72315	1.72415	1.72151	1.72270	18753	9825031600	44
2016.09.07	08:00:00	1.72266	1.72318	1.71546	1.71816	35992	29002112000	43
2016.09.07	12:00:00	1.71811	1.72647	1.71293	1.72093	45061	30178135732	43
2016.09.07	16:00:00	1.72101	1.72254	1.71753	1.71950	27983	24969368554	43
2016.09.07	20:00:00	1.71951	1.72103	1.71724	1.71737	13413	12331985000	45
2016.09.08	00:00:00	1.71739	1.71957	1.71739	1.71832	16265	6577102000	43
2016.09.08	04:00:00	1.71832	1.71847	1.71529	1.71636	17984	8247148000	45
2016.09.08	08:00:00	1.71646	1.72089	1.71603	1.72057	30059	25325026975	45
2016.09.08	12:00:00	1.72057	1.72113	1.71490	1.71787	54356	34552225780	43
2016.09.08	16:00:00	1.71760	1.71895	1.71409	1.71815	37744	32389376016	43
