<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.06.03	00:00:00	1.62890	1.63654	1.62864	1.63240	9065	0	11
2013.06.03	04:00:00	1.63247	1.63573	1.63135	1.63534	12061	0	11
2013.06.03	08:00:00	1.63534	1.63670	1.62684	1.62734	13753	0	11
2013.06.03	12:00:00	1.62734	1.62862	1.61424	1.61715	19926	0	11
2013.06.03	16:00:00	1.61724	1.61843	1.61235	1.61664	11108	0	11
2013.06.03	20:00:00	1.61668	1.61824	1.61233	1.61614	7804	0	11
2013.06.04	00:00:00	1.61614	1.62432	1.61524	1.62292	9281	0	11
2013.06.04	04:00:00	1.62291	1.63053	1.61974	1.62923	14243	0	11
2013.06.04	08:00:00	1.62924	1.63372	1.62663	1.62819	14723	0	11
2013.06.04	12:00:00	1.62816	1.63664	1.62683	1.63600	19117	0	11
2013.06.04	16:00:00	1.63596	1.63930	1.63275	1.63334	10600	0	11
2013.06.04	20:00:00	1.63334	1.63424	1.62764	1.63109	5560	0	11
2013.06.05	00:00:00	1.63114	1.63263	1.62563	1.62612	11525	0	11
2013.06.05	04:00:00	1.62614	1.63687	1.62401	1.63316	15948	0	11
2013.06.05	08:00:00	1.63312	1.63843	1.63128	1.63232	13735	0	11
2013.06.05	12:00:00	1.63231	1.64887	1.63152	1.64751	21498	0	11
2013.06.05	16:00:00	1.64752	1.65148	1.64534	1.64563	10560	0	11
2013.06.05	20:00:00	1.64564	1.64623	1.63893	1.64387	8963	0	11
2013.06.06	00:00:00	1.64390	1.65065	1.64291	1.65051	10085	0	188
2013.06.06	04:00:00	1.65054	1.65704	1.65052	1.65107	12479	0	48
2013.06.06	08:00:00	1.65107	1.65240	1.64578	1.64746	13601	0	48
2013.06.06	12:00:00	1.64749	1.66132	1.64508	1.65500	20689	0	48
2013.06.06	16:00:00	1.65502	1.65661	1.64055	1.64816	24371	0	48
2013.06.06	20:00:00	1.64815	1.65840	1.64670	1.65669	12881	0	188
2013.06.07	00:00:00	1.65688	1.66564	1.65316	1.65946	14108	0	188
2013.06.07	04:00:00	1.65950	1.66553	1.65928	1.66221	18195	0	48
2013.06.07	08:00:00	1.66226	1.66785	1.65600	1.66531	17637	0	48
2013.06.07	12:00:00	1.66535	1.67774	1.65565	1.67216	24412	0	48
2013.06.07	16:00:00	1.67227	1.68070	1.67120	1.67646	14523	0	48
2013.06.07	20:00:00	1.67649	1.67724	1.67243	1.67243	4808	0	188
2013.06.10	00:00:00	1.68421	1.68430	1.67756	1.68304	8819	0	188
2013.06.10	04:00:00	1.68305	1.68443	1.67804	1.68032	10476	0	48
2013.06.10	08:00:00	1.68026	1.68088	1.67454	1.67671	14919	0	48
2013.06.10	12:00:00	1.67670	1.67884	1.66971	1.67050	18671	0	48
2013.06.10	16:00:00	1.67047	1.67940	1.66909	1.67587	16141	0	48
2013.06.10	20:00:00	1.67591	1.67857	1.67486	1.67756	8979	0	188
2013.06.11	00:00:00	1.67759	1.68532	1.67733	1.68110	11847	0	188
2013.06.11	04:00:00	1.68112	1.68617	1.67936	1.68597	14765	0	48
2013.06.11	08:00:00	1.68598	1.70989	1.68585	1.70811	20366	0	48
2013.06.11	12:00:00	1.70818	1.71077	1.68927	1.68981	22336	0	48
2013.06.11	16:00:00	1.68983	1.69248	1.68220	1.68718	16999	0	48
2013.06.11	20:00:00	1.68717	1.69338	1.68272	1.68545	12888	0	188
2013.06.12	00:00:00	1.68551	1.68655	1.67955	1.68526	11116	0	188
2013.06.12	04:00:00	1.68531	1.69059	1.68266	1.68516	11454	0	48
2013.06.12	08:00:00	1.68523	1.68657	1.66243	1.66488	16641	0	48
2013.06.12	12:00:00	1.66492	1.67865	1.65358	1.67344	18397	0	48
2013.06.12	16:00:00	1.67335	1.67617	1.66601	1.67050	16248	0	48
2013.06.12	20:00:00	1.67044	1.67991	1.66671	1.67588	12445	0	188
2013.06.13	00:00:00	1.67591	1.69096	1.67419	1.68514	14587	0	188
2013.06.13	04:00:00	1.68509	1.68934	1.68249	1.68408	14721	0	48
2013.06.13	08:00:00	1.68410	1.68694	1.66175	1.66432	17367	0	48
2013.06.13	12:00:00	1.66433	1.67001	1.65548	1.65879	19791	0	48
2013.06.13	16:00:00	1.65875	1.66188	1.65195	1.65868	14349	0	48
2013.06.13	20:00:00	1.65869	1.66016	1.64735	1.65374	13026	0	11
2013.06.14	00:00:00	1.65374	1.66014	1.65224	1.65726	9620	0	11
2013.06.14	04:00:00	1.65724	1.65973	1.65228	1.65483	12112	0	11
2013.06.14	08:00:00	1.65474	1.65783	1.64454	1.64534	12938	0	11
2013.06.14	12:00:00	1.64537	1.65566	1.63889	1.65295	19384	0	11
2013.06.14	16:00:00	1.65291	1.65656	1.65126	1.65583	8509	0	11
2013.06.14	20:00:00	1.65565	1.65880	1.65479	1.65491	1288	0	37
2013.06.17	00:00:00	1.65778	1.65863	1.64726	1.64803	6955	0	11
2013.06.17	04:00:00	1.64808	1.65071	1.64558	1.65071	9968	0	11
2013.06.17	08:00:00	1.65075	1.65294	1.64889	1.65213	10830	0	11
2013.06.17	12:00:00	1.65213	1.66930	1.65093	1.66852	14266	0	11
2013.06.17	16:00:00	1.66849	1.67384	1.66633	1.67103	8660	0	11
2013.06.17	20:00:00	1.67103	1.67281	1.66765	1.67094	6331	0	11
2013.06.18	00:00:00	1.67106	1.67540	1.66715	1.67236	9943	0	11
2013.06.18	04:00:00	1.67237	1.67864	1.66884	1.67805	14093	0	11
2013.06.18	08:00:00	1.67806	1.68253	1.67577	1.67723	14830	0	11
2013.06.18	12:00:00	1.67723	1.67983	1.66693	1.67556	17843	0	11
2013.06.18	16:00:00	1.67560	1.67634	1.67101	1.67627	7604	0	11
2013.06.18	20:00:00	1.67619	1.67935	1.67436	1.67826	6319	0	11
2013.06.19	00:00:00	1.67826	1.68223	1.67624	1.67720	9210	0	11
2013.06.19	04:00:00	1.67715	1.67741	1.66925	1.67483	11370	0	11
2013.06.19	08:00:00	1.67484	1.67634	1.66928	1.67534	10912	0	11
2013.06.19	12:00:00	1.67538	1.67584	1.66405	1.66674	11033	0	11
2013.06.19	16:00:00	1.66674	1.68881	1.66232	1.68344	16662	0	11
2013.06.19	20:00:00	1.68343	1.69423	1.68033	1.68754	11538	0	11
2013.06.20	00:00:00	1.68754	1.69011	1.68333	1.68803	13233	0	11
2013.06.20	04:00:00	1.68804	1.69562	1.68643	1.69505	16065	0	11
2013.06.20	08:00:00	1.69507	1.70508	1.69195	1.69493	21183	0	11
2013.06.20	12:00:00	1.69476	1.71083	1.69224	1.71021	23031	0	11
2013.06.20	16:00:00	1.71017	1.71124	1.70180	1.70483	14164	0	11
2013.06.20	20:00:00	1.70488	1.70604	1.70158	1.70374	7618	0	11
2013.06.21	00:00:00	1.70384	1.70404	1.69512	1.70085	11211	0	11
2013.06.21	04:00:00	1.70084	1.70275	1.69759	1.70058	13396	0	11
2013.06.21	08:00:00	1.70053	1.70335	1.69739	1.70014	15890	0	11
2013.06.21	12:00:00	1.70014	1.70543	1.69204	1.70018	22077	0	11
2013.06.21	16:00:00	1.70008	1.70076	1.68855	1.69154	12312	0	11
2013.06.21	20:00:00	1.69114	1.69305	1.68824	1.69083	2018	0	11
2013.06.24	00:00:00	1.68810	1.69300	1.68597	1.69034	11582	0	11
2013.06.24	04:00:00	1.69034	1.69884	1.68973	1.69761	14100	0	11
2013.06.24	08:00:00	1.69761	1.70384	1.69588	1.69588	17503	0	11
2013.06.24	12:00:00	1.69595	1.69750	1.68264	1.69390	23000	0	11
2013.06.24	16:00:00	1.69390	1.69581	1.68624	1.69152	13620	0	11
2013.06.24	20:00:00	1.69150	1.69396	1.68796	1.68852	8507	0	11
2013.06.25	00:00:00	1.68864	1.69976	1.68834	1.69891	12137	0	11
2013.06.25	04:00:00	1.69887	1.70073	1.68694	1.68856	15716	0	11
2013.06.25	08:00:00	1.68866	1.69797	1.68474	1.69482	17394	0	11
2013.06.25	12:00:00	1.69482	1.69824	1.68934	1.69213	19952	0	11
2013.06.25	16:00:00	1.69220	1.69363	1.68817	1.69190	9465	0	11
2013.06.25	20:00:00	1.69193	1.69378	1.68794	1.69197	7401	0	11
2013.06.26	00:00:00	1.69198	1.69443	1.68806	1.69069	12007	0	11
2013.06.26	04:00:00	1.69069	1.69262	1.68120	1.68438	14175	0	11
2013.06.26	08:00:00	1.68439	1.68575	1.67177	1.67616	17069	0	11
2013.06.26	12:00:00	1.67618	1.67794	1.65803	1.66492	20232	0	11
2013.06.26	16:00:00	1.66486	1.67317	1.66260	1.66880	9868	0	11
2013.06.26	20:00:00	1.66896	1.67338	1.66708	1.67227	7703	0	11
2013.06.27	00:00:00	1.67228	1.67395	1.66198	1.66381	11407	0	188
2013.06.27	04:00:00	1.66391	1.66841	1.66130	1.66275	11667	0	48
2013.06.27	08:00:00	1.66277	1.66826	1.66178	1.66632	16483	0	48
2013.06.27	12:00:00	1.66634	1.66983	1.65986	1.66964	20250	0	48
2013.06.27	16:00:00	1.66963	1.67629	1.66824	1.67425	13956	0	48
2013.06.27	20:00:00	1.67423	1.67568	1.66986	1.67055	10092	0	188
2013.06.28	00:00:00	1.67056	1.67912	1.66989	1.67299	13938	0	188
2013.06.28	04:00:00	1.67300	1.67580	1.66889	1.66975	13149	0	48
2013.06.28	08:00:00	1.66978	1.67596	1.66896	1.67593	16209	0	48
2013.06.28	12:00:00	1.67601	1.68847	1.67564	1.68305	20709	0	48
2013.06.28	16:00:00	1.68306	1.68648	1.67623	1.67836	16149	0	48
2013.06.28	20:00:00	1.67837	1.68109	1.67770	1.67824	5094	0	188
2013.07.01	00:00:00	1.67895	1.68427	1.67484	1.67584	7772	0	11
2013.07.01	04:00:00	1.67584	1.68443	1.67383	1.68393	10518	0	11
2013.07.01	08:00:00	1.68404	1.68423	1.67550	1.67834	12265	0	11
2013.07.01	12:00:00	1.67834	1.67973	1.66779	1.66800	16278	0	11
2013.07.01	16:00:00	1.66804	1.67354	1.66749	1.67264	7879	0	11
2013.07.01	20:00:00	1.67267	1.67291	1.66864	1.66930	5142	0	11
2013.07.02	00:00:00	1.66930	1.67473	1.66911	1.67240	8796	0	11
2013.07.02	04:00:00	1.67236	1.68134	1.67125	1.67483	14617	0	11
2013.07.02	08:00:00	1.67481	1.67607	1.66974	1.67564	13075	0	11
2013.07.02	12:00:00	1.67564	1.68164	1.67263	1.67758	17619	0	11
2013.07.02	16:00:00	1.67757	1.68034	1.67404	1.67504	10641	0	11
2013.07.02	20:00:00	1.67503	1.67594	1.67178	1.67487	5596	0	11
2013.07.03	00:00:00	1.67494	1.67754	1.66786	1.67694	12148	0	11
2013.07.03	04:00:00	1.67687	1.68244	1.67277	1.67285	15483	0	11
2013.07.03	08:00:00	1.67281	1.67427	1.66869	1.67330	17271	0	11
2013.07.03	12:00:00	1.67334	1.67764	1.66951	1.67186	18533	0	11
2013.07.03	16:00:00	1.67197	1.67754	1.67084	1.67473	7917	0	11
2013.07.03	20:00:00	1.67444	1.67514	1.66914	1.67051	6852	0	11
2013.07.04	00:00:00	1.67040	1.67344	1.66524	1.66964	11116	0	11
2013.07.04	04:00:00	1.66963	1.67184	1.66742	1.66954	12478	0	11
2013.07.04	08:00:00	1.66954	1.67014	1.66365	1.66564	12759	0	11
2013.07.04	12:00:00	1.66561	1.66671	1.64296	1.64474	16899	0	11
2013.07.04	16:00:00	1.64472	1.64944	1.64418	1.64661	7682	0	11
2013.07.04	20:00:00	1.64668	1.65174	1.64563	1.64634	6539	0	11
2013.07.05	00:00:00	1.64644	1.65282	1.64634	1.65128	8274	0	11
2013.07.05	04:00:00	1.65133	1.65199	1.64669	1.64678	10023	0	11
2013.07.05	08:00:00	1.64673	1.64806	1.64144	1.64374	13626	0	11
